wavelength_um,R_plus,T_plus,A_plus,R_minus,T_minus,A_minus,emissivity_same_channel,eta,conservation_plus,conservation_minus
1.543999999999999950e+01,7.175540374290886314e-01,0.000000000000000000e+00,2.824459625709113686e-01,5.195087549542717342e-01,0.000000000000000000e+00,4.804912450457282658e-01,4.804912450457282658e-01,1.980452824748168972e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.544200000000000017e+01,7.075373581447463867e-01,0.000000000000000000e+00,2.924626418552536133e-01,5.429031001059662076e-01,0.000000000000000000e+00,4.570968998940337924e-01,4.570968998940337924e-01,1.646342580387801791e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.544400000000000084e+01,6.970110658027567352e-01,0.000000000000000000e+00,3.029889341972432648e-01,5.652201219659790388e-01,0.000000000000000000e+00,4.347798780340209612e-01,4.347798780340209612e-01,1.317909438367776964e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.544599999999999973e+01,6.859476165697591110e-01,0.000000000000000000e+00,3.140523834302408890e-01,5.864309364298906369e-01,0.000000000000000000e+00,4.135690635701093631e-01,4.135690635701093631e-01,9.951668013986847416e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.544800000000000040e+01,6.743185812737990670e-01,0.000000000000000000e+00,3.256814187262009330e-01,6.065290808880007267e-01,0.000000000000000000e+00,3.934709191119992733e-01,3.934709191119992733e-01,6.778950038579834025e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.544999999999999929e+01,6.620948053538131539e-01,0.000000000000000000e+00,3.379051946461868461e-01,6.255255568175412950e-01,0.000000000000000000e+00,3.744744431824587050e-01,3.744744431824587050e-01,3.656924853627185890e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.545199999999999996e+01,6.492466270279335649e-01,0.000000000000000000e+00,3.507533729720664351e-01,6.434445854201087389e-01,0.000000000000000000e+00,3.565554145798912611e-01,3.565554145798912611e-01,5.802041607824826031e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.545400000000000063e+01,6.357441666793830493e-01,0.000000000000000000e+00,3.642558333206169507e-01,6.603200568709670648e-01,0.000000000000000000e+00,3.396799431290329352e-01,3.396799431290329352e-01,2.457589019158401555e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.545599999999999952e+01,6.215577025434221303e-01,0.000000000000000000e+00,3.784422974565778697e-01,6.761926194781797683e-01,0.000000000000000000e+00,3.238073805218202317e-01,3.238073805218202317e-01,5.463491693475763800e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.545800000000000018e+01,6.066581501904017015e-01,0.000000000000000000e+00,3.933418498095982985e-01,6.911073374701116601e-01,0.000000000000000000e+00,3.088926625298883399e-01,3.088926625298883399e-01,8.444918727970995853e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.546000000000000085e+01,5.910176657240954201e-01,0.000000000000000000e+00,4.089823342759045799e-01,7.051118397677146321e-01,0.000000000000000000e+00,2.948881602322853679e-01,2.948881602322853679e-01,1.140941740436192120e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.546199999999999974e+01,5.746103949801996125e-01,0.000000000000000000e+00,4.253896050198003875e-01,7.182548832523858451e-01,0.000000000000000000e+00,2.817451167476141549e-01,2.817451167476141549e-01,1.436444882721862326e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.546400000000000041e+01,5.574133931506062289e-01,0.000000000000000000e+00,4.425866068493937711e-01,7.305852595021861129e-01,0.000000000000000000e+00,2.694147404978138871e-01,2.694147404978138871e-01,1.731718663515798839e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.546599999999999930e+01,5.394077408255444350e-01,0.000000000000000000e+00,4.605922591744555650e-01,7.421509814803260996e-01,0.000000000000000000e+00,2.578490185196739004e-01,2.578490185196739004e-01,2.027432406547816646e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.546799999999999997e+01,5.205798830374589459e-01,0.000000000000000000e+00,4.794201169625410541e-01,7.529986953547489481e-01,0.000000000000000000e+00,2.470013046452510519e-01,2.470013046452510519e-01,2.324188123172900022e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.547000000000000064e+01,5.009232168394185392e-01,0.000000000000000000e+00,4.990767831605814608e-01,7.631732707643902325e-01,0.000000000000000000e+00,2.368267292356097675e-01,2.368267292356097675e-01,2.622500539249716933e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.547199999999999953e+01,4.804399495978828316e-01,0.000000000000000000e+00,5.195600504021171684e-01,7.727175308833337253e-01,0.000000000000000000e+00,2.272824691166662747e-01,2.272824691166662747e-01,2.922775812854508937e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.547400000000000020e+01,4.591432434241757843e-01,0.000000000000000000e+00,5.408567565758242157e-01,7.816720904428691163e-01,0.000000000000000000e+00,2.183279095571308837e-01,2.183279095571308837e-01,3.225288470186933321e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.547600000000000087e+01,4.370596498616151626e-01,0.000000000000000000e+00,5.629403501383848374e-01,7.900752759792968316e-01,0.000000000000000000e+00,2.099247240207031684e-01,2.099247240207031684e-01,3.530156261176816690e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.547799999999999976e+01,4.142318217624358367e-01,0.000000000000000000e+00,5.857681782375641077e-01,7.979631076788857857e-01,0.000000000000000000e+00,2.020368923211142143e-01,2.020368923211142143e-01,3.837312859164498935e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.548000000000000043e+01,3.907214647696723997e-01,0.000000000000000000e+00,6.092785352303276003e-01,8.053693264776375926e-01,0.000000000000000000e+00,1.946306735223624074e-01,1.946306735223624074e-01,4.146478617079651929e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.548199999999999932e+01,3.666124576072854468e-01,0.000000000000000000e+00,6.333875423927145532e-01,8.123254535263166876e-01,0.000000000000000000e+00,1.876745464736833124e-01,1.876745464736833124e-01,4.457129959190312407e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.548399999999999999e+01,3.420140278712323623e-01,0.000000000000000000e+00,6.579859721287676377e-01,8.188608720612511327e-01,0.000000000000000000e+00,1.811391279387488673e-01,1.811391279387488673e-01,4.768468441900187704e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.548600000000000065e+01,3.170638178963657849e-01,0.000000000000000000e+00,6.829361821036341595e-01,8.250029239165315165e-01,0.000000000000000000e+00,1.749970760834684835e-01,1.749970760834684835e-01,5.079391060201656760e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.548799999999999955e+01,2.919306155861405849e-01,0.000000000000000000e+00,7.080693844138594706e-01,8.307770148903467211e-01,0.000000000000000000e+00,1.692229851096532789e-01,1.692229851096532789e-01,5.388463993042061917e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.549000000000000021e+01,2.668164612655312129e-01,0.000000000000000000e+00,7.331835387344687316e-01,8.362067244171677016e-01,0.000000000000000000e+00,1.637932755828322984e-01,1.637932755828322984e-01,5.693902631516364332e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.549200000000000088e+01,2.419577808040688227e-01,0.000000000000000000e+00,7.580422191959311773e-01,8.413139164083778265e-01,0.000000000000000000e+00,1.586860835916221735e-01,1.586860835916221735e-01,5.993561356043090038e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.549399999999999977e+01,2.176251476185019906e-01,0.000000000000000000e+00,7.823748523814979539e-01,8.461188487198340047e-01,0.000000000000000000e+00,1.538811512801659953e-01,1.538811512801659953e-01,6.284937011013319585e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.549600000000000044e+01,1.941212554184461592e-01,0.000000000000000000e+00,8.058787445815538408e-01,8.506402796650214260e-01,0.000000000000000000e+00,1.493597203349785740e-01,1.493597203349785740e-01,6.565190242465752668e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.549799999999999933e+01,1.717767059741837632e-01,0.000000000000000000e+00,8.282232940258162923e-01,8.548955703556045949e-01,0.000000000000000000e+00,1.451044296443954051e-01,1.451044296443954051e-01,6.831188643814208872e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.550000000000000000e+01,1.509432980060155249e-01,0.000000000000000000e+00,8.490567019939845306e-01,8.589007821031260370e-01,0.000000000000000000e+00,1.410992178968739630e-01,1.410992178968739630e-01,7.079574840971105676e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.550200000000000067e+01,1.319846570369860861e-01,0.000000000000000000e+00,8.680153429630139694e-01,8.626707684092861372e-01,0.000000000000000000e+00,1.373292315907138628e-01,1.373292315907138628e-01,7.306861113723001067e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.550399999999999956e+01,1.152642751945870819e-01,0.000000000000000000e+00,8.847357248054129597e-01,8.662192613811540154e-01,0.000000000000000000e+00,1.337807386188459846e-01,1.337807386188459846e-01,7.509549861865669751e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.550600000000000023e+01,1.011313242535530066e-01,0.000000000000000000e+00,8.988686757464470212e-01,8.695589524342863808e-01,0.000000000000000000e+00,1.304410475657136192e-01,1.304410475657136192e-01,7.684276281807334019e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.550799999999999912e+01,8.990493530525281440e-02,0.000000000000000000e+00,9.100950646947472134e-01,8.727015674178080218e-01,0.000000000000000000e+00,1.272984325821919782e-01,1.272984325821919782e-01,7.827966321125552351e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.550999999999999979e+01,8.185795777197599210e-02,0.000000000000000000e+00,9.181420422280239801e-01,8.756579362187817406e-01,0.000000000000000000e+00,1.243420637812182594e-01,1.243420637812182594e-01,7.937999784468057207e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.551200000000000045e+01,7.720145824927791833e-02,0.000000000000000000e+00,9.227985417507220678e-01,8.784380571680775462e-01,0.000000000000000000e+00,1.215619428319224538e-01,1.215619428319224538e-01,8.012365989187996140e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.551399999999999935e+01,7.607133467329035836e-02,0.000000000000000000e+00,9.239286653267095861e-01,8.810511563834161342e-01,0.000000000000000000e+00,1.189488436165838658e-01,1.189488436165838658e-01,8.049798217101257203e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.551600000000000001e+01,7.851835584922201017e-02,0.000000000000000000e+00,9.214816441507780453e-01,8.835057423601258009e-01,0.000000000000000000e+00,1.164942576398741991e-01,1.164942576398741991e-01,8.049873865109038462e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.551800000000000068e+01,8.450267370801915756e-02,0.000000000000000000e+00,9.154973262919808841e-01,8.858096561104369382e-01,0.000000000000000000e+00,1.141903438895630618e-01,1.141903438895630618e-01,8.013069824024178223e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.551999999999999957e+01,9.389341903611239659e-02,0.000000000000000000e+00,9.061065809638876312e-01,8.879701170509608499e-01,0.000000000000000000e+00,1.120298829490391501e-01,1.120298829490391501e-01,7.940766980148484810e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.552200000000000024e+01,1.064734447407057333e-01,0.000000000000000000e+00,8.935265552592942528e-01,8.899937649936185968e-01,0.000000000000000000e+00,1.100062350063814032e-01,1.100062350063814032e-01,7.835203202529128497e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.552400000000000091e+01,1.219487149655698183e-01,0.000000000000000000e+00,8.780512850344301956e-01,8.918866983994526709e-01,0.000000000000000000e+00,1.081133016005473291e-01,1.081133016005473291e-01,7.699379834338828665e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.552599999999999980e+01,1.399613508247448124e-01,0.000000000000000000e+00,8.600386491752551876e-01,8.936545092632710574e-01,0.000000000000000000e+00,1.063454907367289426e-01,1.063454907367289426e-01,7.536931584385262450e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.552800000000000047e+01,1.601050133197568504e-01,0.000000000000000000e+00,8.398949866802432052e-01,8.953023147339844723e-01,0.000000000000000000e+00,1.046976852660155277e-01,1.046976852660155277e-01,7.351973014142276774e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.552999999999999936e+01,1.819411742473519278e-01,0.000000000000000000e+00,8.180588257526481000e-01,8.968347857774834342e-01,0.000000000000000000e+00,1.031652142225165658e-01,1.031652142225165658e-01,7.148936115301315342e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.553200000000000003e+01,2.050148967310314041e-01,0.000000000000000000e+00,7.949851032689685404e-01,8.982561730242450970e-01,0.000000000000000000e+00,1.017438269757549030e-01,1.017438269757549030e-01,6.932412762932136374e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.553400000000000070e+01,2.288689811264818519e-01,0.000000000000000000e+00,7.711310188735180926e-01,8.995703300421278303e-01,0.000000000000000000e+00,1.004296699578721697e-01,1.004296699578721697e-01,6.707013489156459229e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.553599999999999959e+01,2.530556695453835547e-01,0.000000000000000000e+00,7.469443304546163898e-01,9.007807341025860781e-01,0.000000000000000000e+00,9.921926589741392188e-02,9.921926589741392188e-02,6.477250645572024679e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.553800000000000026e+01,2.771454778099374794e-01,0.000000000000000000e+00,7.228545221900625206e-01,9.018905047324972113e-01,0.000000000000000000e+00,9.810949526750278871e-02,9.810949526750278871e-02,6.247450269225597319e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.553999999999999915e+01,3.007330816749783642e-01,0.000000000000000000e+00,6.992669183250216358e-01,9.029024199907043080e-01,0.000000000000000000e+00,9.709758000929569199e-02,9.709758000929569199e-02,6.021693383157259438e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.554199999999999982e+01,3.234404893654689861e-01,0.000000000000000000e+00,6.765595106345310139e-01,9.038189308019157764e-01,0.000000000000000000e+00,9.618106919808422361e-02,9.618106919808422361e-02,5.803784414364467903e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.554400000000000048e+01,3.449179692636173411e-01,0.000000000000000000e+00,6.550820307363827144e-01,9.046421732714887698e-01,0.000000000000000000e+00,9.535782672851123021e-02,9.535782672851123021e-02,5.597242040078714842e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.554599999999999937e+01,3.648433753392388290e-01,0.000000000000000000e+00,6.351566246607611710e-01,9.053739791571884243e-01,0.000000000000000000e+00,9.462602084281157566e-02,9.462602084281157566e-02,5.405306038179495953e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.554800000000000004e+01,3.829206396722279471e-01,0.000000000000000000e+00,6.170793603277719974e-01,9.060158845487999990e-01,0.000000000000000000e+00,9.398411545120000099e-02,9.398411545120000099e-02,5.230952448765719964e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.555000000000000071e+01,3.988783040309292205e-01,0.000000000000000000e+00,6.011216959690708350e-01,9.065691368178750986e-01,0.000000000000000000e+00,9.343086318212490138e-02,9.343086318212490138e-02,5.076908327869459336e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.555199999999999960e+01,4.124690598693163124e-01,0.000000000000000000e+00,5.875309401306836321e-01,9.070346998557692331e-01,0.000000000000000000e+00,9.296530014423076693e-02,9.296530014423076693e-02,4.945656399864528652e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.555400000000000027e+01,4.234713668700262890e-01,0.000000000000000000e+00,5.765286331299737110e-01,9.074132576639730718e-01,0.000000000000000000e+00,9.258674233602692816e-02,9.258674233602692816e-02,4.839418907939467829e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.555600000000000094e+01,4.316943105680503545e-01,0.000000000000000000e+00,5.683056894319495900e-01,9.077052163134756713e-01,0.000000000000000000e+00,9.229478368652432874e-02,9.229478368652432874e-02,4.760109057454252612e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.555799999999999983e+01,4.369868912109950432e-01,0.000000000000000000e+00,5.630131087890049013e-01,9.079107042079584966e-01,0.000000000000000000e+00,9.208929579204150340e-02,9.208929579204150340e-02,4.709238129969633979e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.556000000000000050e+01,4.392528115570096259e-01,0.000000000000000000e+00,5.607471884429904296e-01,9.080295707396499605e-01,0.000000000000000000e+00,9.197042926035003951e-02,9.197042926035003951e-02,4.687767591826403901e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.556199999999999939e+01,4.384713930269813487e-01,0.000000000000000000e+00,5.615286069730186513e-01,9.080613832389050621e-01,0.000000000000000000e+00,9.193861676109493786e-02,9.193861676109493786e-02,4.695899902119237135e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.556400000000000006e+01,4.347242915422407372e-01,0.000000000000000000e+00,5.652757084577593183e-01,9.080054221887139398e-01,0.000000000000000000e+00,9.199457781128606015e-02,9.199457781128606015e-02,4.732811306464732581e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.556600000000000072e+01,4.282260074412616579e-01,0.000000000000000000e+00,5.717739925587383976e-01,9.078606746722283072e-01,0.000000000000000000e+00,9.213932532777169282e-02,9.213932532777169282e-02,4.796346672309667047e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.556799999999999962e+01,4.193537347892916101e-01,0.000000000000000000e+00,5.806462652107083899e-01,9.076258259278826568e-01,0.000000000000000000e+00,9.237417407211734321e-02,9.237417407211734321e-02,4.882720911385910467e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.557000000000000028e+01,4.086691918195682338e-01,0.000000000000000000e+00,5.913308081804318217e-01,9.072992489942149907e-01,0.000000000000000000e+00,9.270075100578500926e-02,9.270075100578500926e-02,4.986300571746468124e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.557199999999999918e+01,3.969226486417672395e-01,0.000000000000000000e+00,6.030773513582328160e-01,9.068789922611281140e-01,0.000000000000000000e+00,9.312100773887188598e-02,9.312100773887188598e-02,5.099563436193609300e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.557399999999999984e+01,3.850290117640058907e-01,0.000000000000000000e+00,6.149709882359941648e-01,9.063627648396309633e-01,0.000000000000000000e+00,9.363723516036903671e-02,9.363723516036903671e-02,5.213337530756251281e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.557600000000000051e+01,3.740093118524917548e-01,0.000000000000000000e+00,6.259906881475082452e-01,9.057479195825046681e-01,0.000000000000000000e+00,9.425208041749533194e-02,9.425208041749533194e-02,5.317386077300129132e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.557799999999999940e+01,3.648990690888408994e-01,0.000000000000000000e+00,6.351009309111590451e-01,9.050314335914871888e-01,0.000000000000000000e+00,9.496856640851281117e-02,9.496856640851281117e-02,5.401323645026462339e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.558000000000000007e+01,3.586362068998135144e-01,0.000000000000000000e+00,6.413637931001865411e-01,9.042098859786710241e-01,0.000000000000000000e+00,9.579011402132897590e-02,9.579011402132897590e-02,5.455736790788575652e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.558200000000000074e+01,3.559510976782656044e-01,0.000000000000000000e+00,6.440489023217343956e-01,9.032794327231687959e-01,0.000000000000000000e+00,9.672056727683120414e-02,9.672056727683120414e-02,5.473283350449031914e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.558399999999999963e+01,3.572845659803483009e-01,0.000000000000000000e+00,6.427154340196516991e-01,9.022357782536746251e-01,0.000000000000000000e+00,9.776422174632537487e-02,9.776422174632537487e-02,5.449512122733263242e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.558600000000000030e+01,3.627532836212279399e-01,0.000000000000000000e+00,6.372467163787720601e-01,9.010741435903911745e-01,0.000000000000000000e+00,9.892585640960882554e-02,9.892585640960882554e-02,5.383208599691632346e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.558799999999999919e+01,3.721680472947613838e-01,0.000000000000000000e+00,6.278319527052386162e-01,8.997892306163752796e-01,0.000000000000000000e+00,1.002107693836247204e-01,1.002107693836247204e-01,5.276211833216138958e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.558999999999999986e+01,3.850952423606295305e-01,0.000000000000000000e+00,6.149047576393704695e-01,8.983751821626008160e-01,0.000000000000000000e+00,1.016248178373991840e-01,1.016248178373991840e-01,5.132799398019712855e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.559200000000000053e+01,4.009419371276333188e-01,0.000000000000000000e+00,5.990580628723667367e-01,8.968255375083850067e-01,0.000000000000000000e+00,1.031744624916149933e-01,1.031744624916149933e-01,4.958836003807517434e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.559399999999999942e+01,4.190434734964065822e-01,0.000000000000000000e+00,5.809565265035934178e-01,8.951331827855174561e-01,0.000000000000000000e+00,1.048668172144825439e-01,1.048668172144825439e-01,4.760897092891108739e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.559600000000000009e+01,4.387375894028588963e-01,0.000000000000000000e+00,5.612624105971411037e-01,8.932902958466852894e-01,0.000000000000000000e+00,1.067097041533147106e-01,1.067097041533147106e-01,4.545527064438263931e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.559800000000000075e+01,4.594170814462806285e-01,0.000000000000000000e+00,5.405829185537194270e-01,8.912882850183015959e-01,0.000000000000000000e+00,1.087117149816984041e-01,1.087117149816984041e-01,4.318712035720210229e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.559999999999999964e+01,4.805601707489835506e-01,0.000000000000000000e+00,5.194398292510165049e-01,8.891177211323799678e-01,0.000000000000000000e+00,1.108822788676200322e-01,1.108822788676200322e-01,4.085575503833964728e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.560200000000000031e+01,5.017422453100788271e-01,0.000000000000000000e+00,4.982577546899211729e-01,8.867682621435712953e-01,0.000000000000000000e+00,1.132317378564287047e-01,1.132317378564287047e-01,3.850260168334924682e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.560399999999999920e+01,5.226344210239640686e-01,0.000000000000000000e+00,4.773655789760359314e-01,8.842285697250071852e-01,0.000000000000000000e+00,1.157714302749928148e-01,1.157714302749928148e-01,3.615941487010431166e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.560599999999999987e+01,5.429942109955362417e-01,0.000000000000000000e+00,4.570057890044637583e-01,8.814862169120776247e-01,0.000000000000000000e+00,1.185137830879223753e-01,1.185137830879223753e-01,3.384920059165413830e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.560800000000000054e+01,5.626524911764240189e-01,0.000000000000000000e+00,4.373475088235759811e-01,8.785275861366940164e-01,0.000000000000000000e+00,1.214724138633059836e-01,1.214724138633059836e-01,3.158750949602699976e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.560999999999999943e+01,5.814996205184415068e-01,0.000000000000000000e+00,4.185003794815584932e-01,8.753377567319486907e-01,0.000000000000000000e+00,1.246622432680513093e-01,1.246622432680513093e-01,2.938381362135071839e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.561200000000000010e+01,5.994724089242986498e-01,0.000000000000000000e+00,4.005275910757013502e-01,8.719003810228803664e-01,0.000000000000000000e+00,1.280996189771196336e-01,1.280996189771196336e-01,2.724279720985817166e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.561400000000000077e+01,6.165427652603663322e-01,0.000000000000000000e+00,3.834572347396336678e-01,8.681975482262145327e-01,0.000000000000000000e+00,1.318024517737854673e-01,1.318024517737854673e-01,2.516547829658482005e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.561599999999999966e+01,6.327082964423527134e-01,0.000000000000000000e+00,3.672917035576472866e-01,8.642096352694401684e-01,0.000000000000000000e+00,1.357903647305598316e-01,1.357903647305598316e-01,2.315013388270874550e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.561800000000000033e+01,6.479848045374629883e-01,0.000000000000000000e+00,3.520151954625370117e-01,8.599151438859570229e-01,0.000000000000000000e+00,1.400848561140429771e-01,1.400848561140429771e-01,2.119303393484940345e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.561999999999999922e+01,6.624004682832571600e-01,0.000000000000000000e+00,3.375995317167428400e-01,8.552905234458789696e-01,0.000000000000000000e+00,1.447094765541210304e-01,1.447094765541210304e-01,1.928900551626218096e-01,1.000000000000000000e+00,1.000000000000000000e+00
