wavelength_um,A_B0_theta_plus,A_B0_theta_minus,A_B3_theta_plus,A_B3_theta_minus,A_B6_theta_plus,A_B6_theta_minus
20.95,0.38487085999288295,0.38487085999288295,0.37504124375812453,0.3676953076829085,0.3437879955110448,0.32843975180740886
20.9625,0.38034506438670285,0.38034506438670285,0.37086795205759365,0.36344466204625075,0.34032483515715245,0.3249762701485891
20.975,0.37592932889490766,0.37592932889490766,0.36678725933466194,0.3592967699076626,0.33692644413115874,0.3215889929224442
20.9875,0.371619195329104,0.371619195329104,0.3627956686969389,0.35524755641706696,0.33359076996974396,0.31827515471311346
21.0,0.3674104519580458,0.3674104519580458,0.35888987019189533,0.3512931629183616,0.33031585673150765,0.3150321241447014
21.0125,0.36329911685036353,0.36329911685036353,0.35506672828778757,0.34742993306587866,0.3270998391204962,0.31185739607318397
21.025,0.359281422499198,0.359281422499198,0.3513232703349687,0.3436543999621665,0.3239409370396142,0.308748584303475
21.0375,0.35535380162661867,0.35535380162661867,0.3476566759252443,0.33996327423968314,0.32083745053808,0.3057034147919964
21.05,0.3515128740733826,0.3515128740733826,0.3440642670711107,0.33635343300864495,0.317787755119871,0.3027197192986886
21.0625,0.3477554346856826,0.3477554346856826,0.34054349913491344,0.3328219096041589,0.3147902973834886,0.29979542945474286
21.075,0.3440784421159828,0.3440784421159828,0.3370919524435101,0.3293658840678124,0.3118435909654511,0.29692857121477695
21.0875,0.3404790084639109,0.3404790084639109,0.3337073245301163,0.3259826743049873,0.3089462127632456,0.2941172596655745
21.1,0.3369543896857525,0.3369543896857525,0.3303874229497965,0.3226697278650844,0.3060967994157143,0.291359694165799
21.1125,0.33350197670935994,0.33350197670935994,0.32713015862023026,0.31942461429379565,0.30329404401926174,0.2886541537918667
21.125,0.33011928719684286,0.33011928719684286,0.3239335396437806,0.3162450180141219,0.30053669306287495,0.2859989930686379
21.1375,0.32680395790112765,0.32680395790112765,0.32079566557084704,0.3131287316928293,0.2978235435638884,0.2833926379645136
21.15,0.3235537375671307,0.3235537375671307,0.3177147220681024,0.31007365005595455,0.2951534403898451,0.28083358213246873
21.1625,0.32036648033411497,0.32036648033411497,0.31468897595871587,0.3070777641179223,0.2925252737522243,0.2783203833795455
21.175,0.31724013959841935,0.31724013959841935,0.3117167706040679,0.3041391557930328,0.2899379768584772,0.2758516603493527
21.1875,0.3141727622996549,0.3141727622996549,0.30879652160038007,0.3012559928600507,0.28739052371183443,0.27342608940269947
21.2,0.3111624835963573,0.3111624835963573,0.30592671276455596,0.2984265242535088,0.28488192704734194,0.2710424016833245
21.2125,0.308207521901136,0.308207521901136,0.30310589238736746,0.2956490756571683,0.28241123639388904,0.26869938035532365
21.225,0.30530617424640605,0.30530617424640605,0.30033266973238043,0.29292204537759603,0.2799775362549887,0.2663958580026357
21.2375,0.30245681195640317,0.30245681195640317,0.29760571176303524,0.2902439004773713,0.2775799443976887,0.26413071417761874
21.25,0.29965787660075044,0.29965787660075044,0.29492374007935585,0.2876131731488943,0.2752176102419306,0.26190287308959553
21.2625,0.29690787620943043,0.29690787620943043,0.2922855280492663,0.2850284573119663,0.2728897133485212,0.2597113014276997
21.275,0.29420538172932637,0.29420538172932637,0.2896898981203855,0.28248840541899756,0.2705954619911337,0.25755500630305006
21.2875,0.29154902370282043,0.29154902370282043,0.2871357192984285,0.2799917254534937,0.26833409180892587,0.2554330333051169
21.3,0.2889374891562936,0.2889374891562936,0.28462190478050764,0.27753717810807105,0.2661048645435341,0.2533444646721312
21.3125,0.2863695186783863,0.2863695186783863,0.2821474097323897,0.2751235741297067,0.2639070668430917,0.2512884175585757
21.325,0.2838439036778848,0.2838439036778848,0.27971122919967906,0.27274977182228793,0.26174000912335216,0.24926404238875166
21.3375,0.2813594838076616,0.2813594838076616,0.2773123961422225,0.27041467469242675,0.25960302450766276,0.24727052131368782
21.35,0.2789151445420102,0.2789151445420102,0.2749499795856021,0.2681172292329144,0.2574954678285657,0.2453070667546321
21.3625,0.2765098148982502,0.2765098148982502,0.2726230828803613,0.2658564228331149,0.25541671465579585,0.2433729199983971
21.375,0.2741424652924654,0.2741424652924654,0.2703308420595977,0.26363128180536083,0.25336616038722976,0.24146734987767005
21.3875,0.2718121055178126,0.2718121055178126,0.2680724242924432,0.26144086952470336,0.2513432194275773,0.23958965155655526
21.4,0.2695177828422704,0.2695177828422704,0.26584702642750724,0.2592842846742658,0.24934732437375393,0.23773914534543764
21.4125,0.2672585802128518,0.2672585802128518,0.2636538736111473,0.2571606595812556,0.24737792519874818,0.23591517553771402
21.425,0.2650336145599507,0.2650336145599507,0.2614922179851385,0.2550691586463155,0.24543448854745464,0.23411710936974547
21.4375,0.2628420352009095,0.2628420352009095,0.25936133746602674,0.2530089768687839,0.24351649711646353,0.23234433607825675
21.45,0.2606830223310686,0.2606830223310686,0.25726053457708503,0.2509793384371017,0.24162344895009294,0.23059626589954071
21.4625,0.25855578558922754,0.25855578558922754,0.2551891353383363,0.2489794953901179,0.2397548567236708,0.22887232907482846
21.475,0.2564595627142895,0.2564595627142895,0.25314648824209796,0.24700872637481977,0.23791024723167536,0.2271719750612548
21.4875,0.25439361827443113,0.25439361827443113,0.2511319632751896,0.2450663354615932,0.23608916096304286,0.2254946718379004
21.5,0.25235724244686436,0.25235724244686436,0.2491449509542492,0.2431516509852745,0.2342911514574455,0.2238399050260885
21.5125,0.2503497498710396,0.2503497498710396,0.24718486144476629,0.2412640244769731,0.2325157845972069,0.2222071769660061
21.525,0.24837047858944122,0.24837047858944122,0.24525112376803243,0.2394028296934817,0.23076263825351973,0.22059600613165442
21.5375,0.24641878900975545,0.24641878900975545,0.24334318498488866,0.23756746163331816,0.22903130212680683,0.21900592673567104
21.55,0.24449406290075612,0.24449406290075612,0.24146050937479277,0.23575733555936768,0.22732137719569248,0.2174364879879758
21.5625,0.24259570249667836,0.24259570249667836,0.23960257776477076,0.2339718861743006,0.22563247486345145,0.21588725308968307
21.575,0.24072312966111342,0.24072312966111342,0.23776888693739487,0.23221056688063743,0.2239642165810789,0.21435779867422627
21.5875,0.23887578499858994,0.23887578499858994,0.23595894890592797,0.23047284892290248,0.2223162340552215,0.21284771479494136
21.6,0.23705312701940762,0.23705312701940762,0.2341722901739124,0.2287582205217429,0.2206881690854108,0.2113566045824332
21.6125,0.23525463148025577,0.23525463148025577,0.23240845126037382,0.22706618627175695,0.21907967253451788,0.20988408311596016
21.625,0.2334797907269708,0.2334797907269708,0.23066698632630614,0.22539626664181955,0.21749040342477244,0.20842977642248772
21.6375,0.2317281128805538,0.2317281128805538,0.22894746250620054,0.22374799720108496,0.21592002921949532,0.20699332156890687
21.65,0.2299991211131241,0.2299991211131241,0.22724945912957162,0.2221209277462296,0.21436822657306778,0.20557436718927619
21.6625,0.22829235322382854,0.22829235322382854,0.22557256737733242,0.22051462185098755,0.21283468088387286,0.2041725729227167
21.675,0.22660736118270425,0.22660736118270425,0.22391639022868995,0.21892865669919165,0.21131908460062365,0.20278760771889429
21.6875,0.2249437103272363,0.2249437103272363,0.22228054195164387,0.21736262248705626,0.20982113626154097,0.2014191488233985
21.7,0.223300978612641,0.223300978612641,0.22066464712392736,0.21581612138128553,0.2083405415397304,0.20006688260627362
21.7125,0.22167875639301654,0.22167875639301654,0.21906834012675935,0.21428876693560378,0.2068770147644846,0.19873050582896465
21.725,0.22007664631399726,0.22007664631399726,0.2174912654617516,0.21278018429845644,0.20543027837689842,0.19740972502453674
21.7375,0.21849426258824936,0.21849426258824936,0.2159330778347344,0.21129001020256594,0.20400006032911283,0.19610425400282755
21.75,0.21693122996923309,0.21693122996923309,0.21439344112561975,0.2098178918919514,0.20258609239426995,0.19481381220068927
21.7625,0.2153871834509922,0.2153871834509922,0.21287202713526468,0.2083634858428283,0.2011881116338568,0.19353812592595449
21.775,0.21386176868724438,0.21386176868724438,0.21136851563766026,0.20692645773512022,0.19980586336171985,0.19227693097207949
21.7875,0.2123546418412521,0.2123546418412521,0.2098825954541358,0.20550648340554176,0.198439101684289,0.1910299730132312
21.8,0.21086546829006325,0.21086546829006325,0.20841396454838185,0.2041032488659092,0.19708758622823602,0.18979700451779385
21.8125,0.20939392148347186,0.20939392148347186,0.20696232828666936,0.20271644857100354,0.19575107830744468,0.18857778115899165
21.825,0.2079396833342713,0.2079396833342713,0.2055273977106991,0.20134578370349027,0.19442934097248862,0.18737206178772844
21.8375,0.20650244533258674,0.20650244533258674,0.20410889005176502,0.19999096260619947,0.1931221433200656,0.1861796123025015
21.85,0.20508190825782155,0.20508190825782155,0.20270653083571535,0.19865170273489907,0.19182926444727055,0.18500020918899632
21.8625,0.20367778012542484,0.20367778012542484,0.2013200545104045,0.19732773120088853,0.1905504922418927,0.1838336383345342
21.875,0.2022897746629519,0.2022897746629519,0.19994920207225086,0.19601878244659524,0.18928561744716327,0.18267968952650424
21.8875,0.20091761229020155,0.20091761229020155,0.19859371807109052,0.19472459533284037,0.18803442873315213,0.1815381518866332
21.9,0.19956102231778997,0.19956102231778997,0.19725335062744356,0.1934449131091556,0.18679671409888532,0.1804088151053946
21.9125,0.19821974312134027,0.19821974312134027,0.19592785472721197,0.19217948651868164,0.185572267825158,0.17929147574996807
21.925,0.19689351930110147,0.19689351930110147,0.19461699487988207,0.19092807629273376,0.18436089636789516,0.17818594259352943
21.9375,0.19558209878967092,0.19558209878967092,0.19332054344715668,0.18969045150695418,0.18316241697036073,0.17709203527909906
21.95,0.19428523343001197,0.19428523343001197,0.19203827575187105,0.18846638486548362,0.18197664938283942,0.17600957668615186
21.9625,0.19300268262387446,0.19300268262387446,0.1907699671210801,0.1872556498398511,0.1808034078124807,0.17493838552447616
21.975,0.19173421569823398,0.19173421569823398,0.18951539544135923,0.1860580230791171,0.1796425006598459,0.17387827606510506
21.9875,0.19047960960543617,0.19047960960543617,0.1882743469363798,0.18487328989722837,0.178493739028085,0.1728290658922434
22.0,0.18923864375030275,0.18923864375030275,0.18704661896890698,0.18370124691435918,0.17735694708306526,0.17179058533824362
22.0125,0.18801109739203592,0.18801109739203592,0.1858320162111602,0.18254169835877973,0.1762319651427176,0.17076268025154298
22.025,0.1867967528131385,0.1867967528131385,0.1846303432469309,0.18139444896478019,0.17511864202223365,0.16974520493941667
22.0375,0.18559540132351343,0.18559540132351343,0.1834414007735105,0.1802593003198702,0.17401682210346647,0.16873801029703836
22.05,0.18440684568761756,0.18440684568761756,0.1822649896255372,0.17913605468950936,0.17292633739300747,0.16774093652387898
22.0625,0.18323089569765383,0.18323089569765383,0.18110091939835943,0.17802452323377355,0.17184701143174722,0.16675381668859524
22.075,0.18206736051383415,0.18206736051383415,0.17994901359797225,0.1769245308987271,0.17077867282853237,0.16577648909420745
22.0875,0.1809160451372435,0.1809160451372435,0.17880910584639662,0.17583591275788624,0.16972116848158253,0.16480880933799394
22.1,0.179776754953314,0.179776754953314,0.17768102964293206,0.1747585041993225,0.16867436621214116,0.163850652669418
22.1125,0.1786493046660868,0.1786493046660868,0.1765646103576645,0.17369213325687094,0.1676381439952245,0.1629019040862918
22.125,0.1775335233390758,0.1775335233390758,0.17545966683065042,0.17263662212763198,0.16661237277201954,0.1619624425761497
22.1375,0.1764292502140988,0.1764292502140988,0.17436602201060566,0.1715917973261948,0.16559690483212805,0.1610321304766301
22.15,0.17533632410695563,0.17533632410695563,0.17328351417306062,0.17055750038582249,0.16459157633609084,0.16011081578826028
22.1625,0.1742545752682218,0.1742545752682218,0.1722119991566043,0.16953358996659468,0.16359622305220406,0.15919834657453444
22.175,0.17318382710651486,0.17318382710651486,0.17115134089643885,0.16851993278022123,0.16261069928946437,0.1582945882655634
22.1875,0.17212390711560788,0.17212390711560788,0.17010139692474868,0.1675163897133969,0.1616348874526805,0.15739943236119786
22.2,0.17107465841949263,0.17107465841949263,0.16906200994981635,0.1665228077713431,0.16066869137834255,0.15651279028171503
22.2125,0.17003594223871288,0.17003594223871288,0.16803301251540498,0.16553902452903757,0.15971201689241857,0.15563457553487234
22.225,0.16900762840770472,0.16900762840770472,0.1670142420837904,0.16456488254202764,0.15876475124986472,0.15476468488454098
22.2375,0.16798958052486185,0.16798958052486185,0.1660055558862806,0.16360024352381014,0.15782675413427796,0.15390299011967196
22.25,0.16698164694615547,0.16698164694615547,0.16500683450785986,0.16264499174626382,0.1568978661844316,0.1530493458755283
22.2625,0.1659836649478285,0.1659836649478285,0.1640179708179554,0.16169902343370526,0.15597793068098748,0.1522036094915117
22.275,0.16499547580585255,0.16499547580585255,0.16303885113157893,0.16076222873810303,0.15506681616466558,0.15136566169778287
22.2875,0.16401694030050396,0.16401694030050396,0.16206934118528318,0.15983447832881548,0.15416442692289714,0.15053541617442973
22.3,0.1630479433276571,0.1630479433276571,0.1611092867227219,0.15891562395674624,0.15327069492149709,0.14971281211971013
22.3125,0.16208838357851735,0.16208838357851735,0.1601585290746889,0.15800551335137628,0.1523855570368913,0.14889779336853023
22.325,0.1611381545538126,0.1611381545538126,0.15921692627464748,0.1571040103978452,0.15150892954387632,0.14809028502189775
22.3375,0.16019712939184244,0.16019712939184244,0.15828436633994397,0.15621100781577651,0.15064069340347455,0.14729017998643593
22.35,0.1592651598832532,0.1592651598832532,0.15736076389525958,0.1553264239045374,0.1497806983498283,0.14649734274164328
22.3625,0.1583420910510938,0.1583420910510938,0.15644604144057275,0.15445018461414428,0.14892878418016525,0.14571162885265418
22.375,0.1574277826156891,0.1574277826156891,0.15554010598204276,0.15358220119277652,0.14808480888761294,0.14493291073054887
22.3875,0.15652212398602597,0.15652212398602597,0.15464283475106566,0.15272235653673222,0.14724866971380463,0.14416109688539558
22.4,0.15562503306247777,0.15562503306247777,0.15375407870384247,0.15187050854567266,0.14642030655711877,0.1433961350067656
22.4125,0.15473643883907007,0.15473643883907007,0.1528736824429566,0.15102650917734853,0.14559968572512985,0.14263799704280292
22.425,0.1538562575729502,0.1538562575729502,0.15200150988396333,0.1501902289835774,0.14478677142678376,0.14188665306458723
22.4375,0.15298437628773148,0.15298437628773148,0.1511374615590027,0.14936157363890615,0.14398149807827007,0.14114204589621762
22.45,0.1521206533975006,0.1521206533975006,0.15028147379446713,0.14854048313054574,0.1431837560145328,0.14040407804432758
22.4625,0.15126493670177166,0.15126493670177166,0.14943349965241604,0.14772691351420228,0.14239339714182006,0.13967261690379548
22.475,0.1504170892935532,0.1504170892935532,0.14859348118076512,0.14692081036729465,0.14161025832965188,0.13894751620776513
22.4875,0.14957700938284246,0.14957700938284246,0.14776132705779016,0.14612208741336724,0.14083419265427644,0.13822864465265672
22.5,0.1487446330947877,0.1487446330947877,0.1469369070416435,0.14533062122574056,0.14006509518743784,0.1375159095021523
22.5125,0.14791991825717068,0.14791991825717068,0.14612006635627608,0.14454626499709847,0.13930291229524525,0.1368092650720749
22.525,0.1471028171322901,0.1471028171322901,0.14531065343019567,0.1437688750720517,0.13854763043380514,0.1361087024302631
22.5375,0.14629325173679045,0.14629325173679045,0.1445085478981609,0.1429983377177172,0.13779924899081802,0.13541422448691384
22.55,0.14549110412992702,0.14549110412992702,0.14371367551894237,0.14223458337362255,0.13705774808090754,0.13472581647687254
22.5625,0.14469622673683308,0.14469622673683308,0.14292600277337592,0.14147758146367703,0.13632306388211307,0.13404342336796174
22.575,0.14390846815353575,0.14390846815353575,0.1421455133503508,0.14072731789134874,0.13559508088538116,0.1333669427822516
22.5875,0.14312770245126702,0.14312770245126702,0.14137217693462642,0.13998376517900926,0.1348736439606182,0.13269623608266634
22.6,0.14235384824184377,0.14235384824184377,0.14060592397741387,0.13924685834183897,0.13415858586372736,0.13203115359718404
22.6125,0.14158686846757765,0.14158686846757765,0.1398466373591698,0.1385164869249835,0.13344976017652663,0.13137156480397535
22.625,0.1408267507558704,0.1408267507558704,0.13909416461861634,0.1377925067145118,0.13274706764140587,0.13071738244352793
22.6375,0.14007347693122074,0.14007347693122074,0.1383483458715005,0.1370747664506535,0.13205046626787964,0.13006857174818517
22.65,0.13932699491797237,0.13932699491797237,0.13760904606425634,0.13636313867500466,0.13135996162511399,0.12942514152153775
22.6625,0.1385872050277533,0.1385872050277533,0.1368761783730958,0.13565754209870687,0.13067558098285093,0.12878712041905058
22.675,0.13785396646145476,0.13785396646145476,0.13614970917526056,0.13495794634003042,0.12999734046584774,0.1281545268375903
22.6875,0.1371271215354671,0.1371271215354671,0.1354296425574025,0.13426435709091458,0.12932521629881183,0.12752734256151105
22.7,0.13640652793966349,0.13640652793966349,0.13471599049645896,0.13357678758158648,0.1286591293053125,0.126905498570557
22.7125,0.13569208603435087,0.13569208603435087,0.13400874019308812,0.13289522733045375,0.12799894732907238,0.12628887728387997
22.725,0.1349837501795217,0.1349837501795217,0.13330783070376523,0.13221961979570993,0.12734450469704697,0.1256773304283627
22.7375,0.1342815195485191,0.1342815195485191,0.13261314725773368,0.13154985695085714,0.1266956327247271,0.12507070700725537
22.75,0.1335854120621966,0.1335854120621966,0.13192453522868205,0.13088579266531908,0.12605219183195146,0.12446888272651543
22.7625,0.13289543146742983,0.13289543146742983,0.1312418288882591,0.13022727021828667,0.12541409521899308,0.1238717816662302
22.775,0.13221153977117034,0.13221153977117034,0.13056488492939916,0.12957415436730818,0.12478131669310903,0.12327938342884881
22.7875,0.13153364486599053,0.13153364486599053,0.12989360901520947,0.1289263567319347,0.12415388042507117,0.12269171373501798
22.8,0.13086160760852292,0.13086160760852292,0.12922796605028425,0.12828384560465902,0.12353183622760433,0.12210882175898494
22.8125,0.13019526588305186,0.13019526588305186,0.1285679707245754,0.12764663689394856,0.12291522814964255,0.12153075134229509
22.825,0.12953446740708177,0.12953446740708177,0.12791366184624853,0.12701476956129784,0.12230406552085199,0.120957514449351
22.8375,0.12887909997856908,0.12887909997856908,0.1272650693017028,0.12638827401133718,0.12169830412554963,0.12038907391959215
22.85,0.1282291086924544,0.1282291086924544,0.12662218435928146,0.12576714368069444,0.12109784202238447,0.11982533965293604
22.8625,0.12758449426614665,0.12758449426614665,0.12598494233994323,0.12515131846626987,0.12050253074917537,0.119266178911074
22.875,0.12694529328728785,0.12694529328728785,0.1253532225701033,0.12454068469225969,0.11991219899625336,0.11871143803387726
22.8875,0.1263115472902546,0.1263115472902546,0.12472686543971741,0.1239350914437678,0.1193266827290881,0.11816097004853804
22.9,0.12568327081894975,0.12568327081894975,0.12410570154094744,0.12333437844977606,0.11874585388954874,0.11761466094406989
22.9125,0.12506042829045183,0.12506042829045183,0.12348958432261832,0.12273840731758237,0.11816963989405369,0.11707244750834418
22.925,0.12444292628867085,0.12444292628867085,0.1228784164785376,0.12214708676334983,0.11759802864812528,0.11653432189892497
22.9375,0.12383062326263296,0.12383062326263296,0.12227216209648009,0.1215603842192724,0.11703105802750666,0.11600032200261343
22.95,0.1232233537369126,0.1232233537369126,0.12167084108457463,0.12097832049404554,0.1164687932614812,0.11547051072229421
22.9625,0.12262096006621137,0.12262096006621137,0.12107450798888994,0.12040094950832962,0.1159112986737504,0.11494495008999728
22.975,0.12202332244958324,0.12202332244958324,0.12048322188790384,0.11982832949573745,0.1153586109413703,0.11442367676188152
22.9875,0.12143037826154206,0.12143037826154206,0.11989701603221335,0.1192604939585198,0.11481071973724041,0.11390668427658926
23.0,0.12084212499766785,0.12084212499766785,0.11931587512762369,0.11869742993349568,0.11426755931926773,0.11339391535549398
