wavelength_um,metallic_tm_R,metallic_tm_T,metallic_tm_emissivity,metallic_te_R,metallic_te_T,metallic_te_emissivity,insulating_tm_R,insulating_tm_T,insulating_tm_emissivity,insulating_te_R,insulating_te_T,insulating_te_emissivity
8.259999999999999787e+00,2.098649060686658963e-01,1.219410689937350072e-02,7.779409870319605735e-01,4.106097611622136490e-02,1.638582462701432046e-03,9.573004414210771751e-01,9.779704557744386406e-01,1.573849781708014373e-02,6.291046408481215657e-03,9.805215981794912494e-01,6.792773586325907310e-03,1.268562823418284413e-02
8.265000000000000568e+00,2.100602148196077934e-01,1.241872921895784826e-02,7.775210559614343930e-01,4.127557614603535874e-02,1.636576921456154481e-03,9.570878469325084792e-01,9.771640486710755358e-01,1.661785321008566602e-02,6.218098118838798205e-03,9.805117445928341890e-01,6.799244838033288024e-03,1.268901056913252293e-02
8.269999999999999574e+00,2.101966598855742052e-01,1.264537915926418864e-02,7.771579609551615420e-01,4.149007526285693886e-02,1.634582649216028034e-03,9.568753420879270166e-01,9.762183510278413801e-01,1.763204993340883667e-02,6.149599038749783281e-03,9.805019286485032737e-01,6.805704510616079894e-03,1.269236684088064643e-02
8.275000000000000355e+00,2.102709877329663746e-01,1.287381767981590243e-02,7.768551945872177455e-01,4.170447240212778184e-02,1.632599570845138723e-03,9.566629280270270153e-01,9.751015182442956952e-01,1.881013656517168189e-02,6.088345190532622880e-03,9.804921507631660926e-01,6.812152527659091038e-03,1.269569670917481546e-02
8.279999999999999361e+00,2.102799152455857856e-01,1.310378412383977204e-02,7.766163006305745187e-01,4.191876652538800013e-02,1.630627611859171346e-03,9.564506058627528784e-01,9.737723891362561890e-01,2.018936595236397666e-02,6.038244911379834351e-03,9.804824113468064706e-01,6.818588813353861251e-03,1.269899983983966904e-02
8.285000000000000142e+00,2.102201442392313269e-01,1.333499574179245785e-02,7.764448600189762795e-01,4.213295661979572782e-02,1.628666698418474498e-03,9.562383766817857955e-01,9.721770858013545347e-01,2.181811790989404698e-02,6.004796288751418354e-03,9.804727108028363780e-01,6.825013292492240931e-03,1.270227590467138193e-02
8.289999999999999147e+00,2.100883775672512666e-01,1.356714734094374188e-02,7.763444750918049309e-01,4.234704169764894055e-02,1.626716757321263265e-03,9.560262415450297979e-01,9.702440979507218621e-01,2.376010106520344903e-02,5.995800984074688839e-03,9.804630495282158353e-01,6.831425890459278706e-03,1.270552458132488682e-02
8.294999999999999929e+00,2.098813368244042132e-01,1.379991107985696283e-02,7.763187520957387511e-01,4.256102079592447018e-02,1.624777715996869642e-03,9.558142014880786075e-01,9.678770401763482356e-01,2.610050865178520363e-02,6.022451171866560760e-03,9.804534279135344033e-01,6.837826533227200215e-03,1.270874555323839653e-02
8.300000000000000711e+00,2.095957816333183232e-01,1.403293642695131391e-02,7.763712819397303733e-01,4.277489297581751199e-02,1.622849502499109373e-03,9.556022575216833737e-01,9.649437553814312896e-01,2.895522592625098673e-02,6.101018692317723702e-03,9.804438463431413009e-01,6.844215147348714674e-03,1.271193850950998530e-02
8.304999999999999716e+00,2.092285304712178107e-01,1.426585030235056305e-02,7.765056192264315760e-01,4.298865732229605052e-02,1.620932045499747258e-03,9.553904106322042011e-01,9.612595387719161666e-01,3.248492074051157613e-02,6.255540487572257280e-03,9.804343051952291166e-01,6.850591659951646775e-03,1.271510314481923663e-02
8.310000000000000497e+00,2.087764829650678167e-01,1.449825742183492860e-02,7.767252596130972409e-01,4.320231294366061459e-02,1.619025274281935553e-03,9.551786617820574588e-01,9.565606430335825694e-01,3.691715898290636594e-02,6.522197983511064667e-03,9.804248048419341721e-01,6.856955998732643977e-03,1.271823915933318477e-02
8.314999999999999503e+00,2.082366435508886948e-01,1.472974086094023562e-02,7.770336155881710782e-01,4.341585897111198411e-02,1.617129118733896765e-03,9.549670119101540955e-01,9.504612370596001725e-01,4.258209768875186735e-02,6.956665251647960180e-03,9.804153456494386631e-01,6.863308091951585491e-03,1.272134625860975136e-02
8.320000000000000284e+00,2.076061463581571620e-01,1.495986285592972205e-02,7.774339907859131316e-01,4.362929455832806336e-02,1.615243509342559596e-03,9.547554619323292968e-01,9.423812738926643506e-01,4.997188887927338924e-02,7.646837228062260128e-03,9.804059279780564795e-01,6.869647868426516889e-03,1.272442415351700273e-02
8.324999999999999289e+00,2.068822811432442788e-01,1.518816585655264131e-02,7.779295530002030556e-01,4.384261888104967059e-02,1.613368377187326085e-03,9.545440127417630372e-01,9.314214182242852580e-01,5.984291060803460793e-02,8.735671167680134075e-03,9.803965521823360119e-01,6.875975257528065161e-03,1.272747256013592385e-02
8.330000000000000071e+00,2.060625200578056482e-01,1.541417384311844808e-02,7.785233060990758291e-01,4.405583113667085188e-02,1.611503653933881028e-03,9.543326652093951923e-01,9.161381230649303653e-01,7.339807897792159641e-02,1.046379795714803829e-02,9.803872186111333153e-01,6.882290189174578021e-03,1.273049119969210663e-02
8.335000000000000853e+00,2.051448605146876658e-01,1.563732346701395687e-02,7.792178160182983149e-01,4.426883140636066194e-02,1.609650698855702054e-03,9.541215178947837217e-01,8.941315735667052511e-01,9.261710292997567262e-02,1.325132350331907627e-02,9.803779324331572953e-01,6.888593726074735205e-03,1.273347384076796950e-02
8.339999999999999858e+00,2.041276310641817193e-01,1.585704338790270077e-02,7.800153255479155279e-01,4.448152542432352863e-02,1.607810772510835130e-03,9.539106638031656926e-01,8.612444775655915263e-01,1.208918668629686000e-01,1.786365557143987370e-02,9.803686984061457110e-01,6.894886899710409717e-03,1.273641469414387925e-02
8.345000000000000639e+00,2.030084635682658234e-01,1.607295215834690996e-02,7.809185842733872285e-01,4.469410480230252836e-02,1.605981030757253330e-03,9.536999141669402213e-01,8.099581833069386949e-01,1.642792682993717279e-01,2.576254839368957716e-02,9.803595074350874850e-01,6.901167460984424830e-03,1.273932510392809109e-02
8.349999999999999645e+00,2.017858397747865906e-01,1.628452010382389764e-02,7.819296401213895464e-01,4.490656882879171669e-02,1.604161407724800535e-03,9.534892697634834713e-01,7.265426583480817380e-01,2.336509486017024351e-01,3.980639305021582697e-02,9.803503598464415880e-01,6.907435342090024674e-03,1.274220481146838731e-02
8.355000000000000426e+00,2.004585589819428693e-01,1.649120987300694077e-02,7.830502311450502351e-01,4.511891681187382708e-02,1.602351838098301819e-03,9.532787313500278303e-01,5.875611470660544455e-01,3.470412905969296191e-01,6.539756233701593535e-02,9.803412559614170796e-01,6.913690475742856681e-03,1.274505356284006373e-02
8.359999999999999432e+00,1.990257631416725292e-01,1.669247938459999039e-02,7.842817574737275255e-01,4.533114807886159947e-02,1.600552257111760145e-03,9.530682996640266191e-01,3.683015258359245703e-01,5.216315576894077211e-01,1.100669164746677087e-01,9.803321960960356130e-01,6.919932795176784827e-03,1.274787110878760135e-02
8.365000000000000213e+00,1.974869603421654241e-01,1.688778501094515688e-02,7.856252546468894815e-01,4.554326197594203707e-02,1.598762600542787474e-03,9.528579754235151356e-01,1.182302824043160588e-01,7.123010184910666398e-01,1.694686991046172597e-01,9.803231805612369065e-01,6.926162234139777475e-03,1.275065720462331686e-02
8.369999999999999218e+00,1.958420462341229906e-01,1.707658497328798028e-02,7.870813687925889424e-01,4.575525786782717180e-02,1.596982804706954763e-03,9.526477593274658151e-01,6.060129565680312524e-02,7.402929075798083680e-01,1.991057967633884651e-01,9.803142096629111624e-01,6.932378726890352054e-03,1.275341161019848471e-02
8.375000000000000000e+00,1.940913229659799455e-01,1.725834291772706044e-02,7.886503341162929281e-01,4.596713513741049195e-02,1.595212806452373563e-03,9.524376520561371740e-01,2.581995714585891832e-01,5.689472083073540132e-01,1.728532202340568036e-01,9.803052837020003185e-01,6.938582208193465502e-03,1.275613408980621685e-02
8.380000000000000782e+00,1.922355152046951454e-01,1.743253163511512827e-02,7.903319531601896708e-01,4.617889318543266092e-02,1.593452543154172873e-03,9.522276542714132042e-01,4.868021574579017297e-01,3.823819813677901136e-01,1.308158611743081012e-01,9.802964029745602215e-01,6.944772613317174922e-03,1.275882441212260361e-02
8.384999999999999787e+00,1.902757828404876839e-01,1.759863688284764305e-02,7.921255802766645759e-01,4.639053143014977565e-02,1.591701952709184383e-03,9.520177666171409925e-01,6.458045498996995981e-01,2.560322942617116460e-01,9.816315583858875593e-02,9.802875677718330127e-01,6.950949878029037167e-03,1.276148235013795096e-02
8.390000000000000568e+00,1.882137300071865527e-01,1.775616126170813727e-02,7.940301087311053552e-01,4.660204930701206810e-02,1.589960973530602124e-03,9.518079897194573480e-01,7.453181808165448841e-01,1.784474279470023295e-01,7.623439123645278648e-02,9.802787783803105226e-01,6.957113938592694898e-03,1.276410768109678337e-02
8.394999999999999574e+00,1.860514100948018335e-01,1.790462809688850646e-02,7.960439618083096081e-01,4.681344626834284262e-02,1.588229544542727779e-03,9.515983241871144305e-01,8.081392793438290090e-01,1.302498831051849271e-01,6.161083755098606396e-02,9.802700350817961095e-01,6.963264731764711585e-03,1.276670018643917895e-02
8.400000000000000355e+00,1.837913264859268314e-01,1.804358526923063519e-02,7.981650882448425577e-01,4.702472178302879308e-02,1.586507605175835464e-03,9.513887706117953869e-01,8.493171084715637198e-01,9.911298500229018260e-02,5.156990652614609760e-02,9.802613381534808212e-01,6.969402194791326707e-03,1.276925965172785206e-02
8.404999999999999361e+00,1.814364288131966596e-01,1.817260894074731320e-02,8.003909622460559925e-01,4.723587533621258217e-02,1.584795095360978833e-03,9.511793295684264349e-01,8.774433223226436596e-01,7.813233934263634495e-02,4.442433833471999549e-02,9.802526878680027922e-01,6.975526265405448609e-03,1.277178586659175920e-02
8.410000000000000142e+00,1.789901046092245707e-01,1.829130711770775644e-02,8.027185882730676347e-01,4.744690642899214439e-02,1.583091955525005269e-03,9.509700016154828406e-01,8.973935670219814753e-01,6.344226104036763958e-02,3.916417193765088511e-02,9.802440844934957598e-01,6.981636881823623936e-03,1.277427862468061628e-02
8.414999999999999147e+00,1.764561663011200154e-01,1.839932299516721173e-02,8.051445107037127347e-01,4.765781457812503369e-02,1.581398126585497861e-03,9.507607872952894557e-01,9.120169363319570177e-01,5.280837694966725171e-02,3.517468671837573058e-02,9.802355282936714431e-01,6.987733982743320194e-03,1.277673772358523668e-02
8.419999999999999929e+00,1.738388335883436220e-01,1.849633802878664079e-02,8.076648283828697927e-01,4.786859931573886340e-02,1.579713549945843372e-03,9.505516871343153706e-01,9.230418564184514896e-01,4.488801435939147877e-02,3.207012922215703166e-02,9.802270195278602882e-01,6.993817507339938552e-03,1.277916296479977322e-02
8.425000000000000711e+00,1.711427113304816727e-01,1.858207468312709706e-02,8.102752139863912406e-01,4.807926018904770671e-02,1.578038167490414473e-03,9.503427016434617958e-01,9.315566415137668255e-01,3.884300921262086315e-02,2.960034927361231138e-02,9.802185584510780814e-01,6.999887395264393908e-03,1.278155415365752473e-02
8.429999999999999716e+00,1.683727631605139718e-01,1.865629881034401236e-02,8.129709380291419984e-01,4.828979676006941307e-02,1.576371921579647253e-03,9.501338313183509410e-01,9.382704931780477819e-01,3.413153408385263821e-02,2.759797273809957985e-02,9.802101453140903420e-01,7.005943586640377488e-03,1.278391109926928053e-02
8.435000000000000497e+00,1.655342811246036105e-01,1.871882161914964135e-02,8.157468972562467169e-01,4.850020860535534523e-02,1.574714755045329923e-03,9.499250766395993528e-01,9.436600423880769917e-01,3.039219723963530045e-02,2.594776037228770788e-02,9.802017803634461846e-01,7.011986022061896147e-03,1.278623361449192017e-02
8.439999999999999503e+00,1.626328517298103737e-01,1.876950120099543651e-02,8.185976470691942453e-01,4.871049531571751412e-02,1.573066611185908875e-03,9.497164380730965805e-01,9.480545330265739423e-01,2.737716511640196984e-02,2.456830185702408784e-02,9.801934638415463752e-01,7.018014642590678087e-03,1.278852151586294672e-02
8.445000000000000284e+00,1.596743188534422986e-01,1.880824358841664060e-02,8.215174375581411059e-01,4.892065649596628873e-02,1.571427433761762426e-03,9.495079160702719623e-01,9.516870116080771158e-01,2.491224001394668972e-02,2.340074837797619448e-02,9.801851959867029507e-01,7.024029389754246448e-03,1.279077462354280201e-02
8.449999999999999289e+00,1.566647440298103433e-01,1.883500332916344250e-02,8.245002526410262211e-01,4.913069176464844590e-02,1.569797166990684898e-03,9.492995110683608573e-01,9.547260504753989352e-01,2.287227131697450178e-02,2.240167820762656303e-02,9.801769770331768550e-01,7.030030205543156760e-03,1.279299276127998826e-02
8.455000000000000071e+00,1.536103646798164246e-01,1.884978356883552572e-02,8.275398517513481433e-01,4.934060075379509414e-02,1.568175755543282012e-03,9.490912234906616618e-01,9.572959674884752301e-01,2.116557344182389000e-02,2.153845906970087987e-02,9.801688072112384464e-01,7.036017032409136451e-03,1.279517575635241711e-02
8.460000000000000853e+00,1.505175508847622912e-01,1.885263564400827332e-02,8.306298134712294390e-01,4.955038310866774487e-02,1.566563144538497690e-03,9.488830537467937143e-01,9.594900466273300621e-01,1.972379332132714186e-02,2.078616005134279604e-02,9.801606867472179019e-01,7.041989813262906905e-03,1.279732343951919121e-02
8.464999999999999858e+00,1.473927613274003678e-01,1.884365819700129299e-02,8.337635804755982871e-01,4.976003848751503478e-02,1.564959279539180964e-03,9.486750022329458742e-01,9.613793845222932122e-01,1.849516583490573921e-02,2.012544964280104862e-02,9.801526158635365249e-01,7.047948491471910971e-03,1.279943564499156500e-02
8.470000000000000639e+00,1.442424990285565700e-01,1.882299583212887137e-02,8.369345051393145551e-01,4.996956656133018371e-02,1.563364106547650723e-03,9.484670693321221036e-01,9.630189356316608551e-01,1.743992831161772505e-02,1.954113605672141984e-02,9.801445947787887913e-01,7.053893010858709213e-03,1.280151221035250031e-02
8.474999999999999645e+00,1.410669036289223244e-01,1.879079774931441751e-02,8.401422986217632616e-01,5.017960735440613051e-02,1.561769104068773308e-03,9.482586235415251252e-01,9.644543503789808625e-01,1.652545484255607891e-02,1.902019477846305859e-02,9.801365985159835592e-01,7.059814468774204543e-03,1.280358701524223625e-02
8.480000000000000426e+00,1.378052049710635496e-01,1.874655571774358140e-02,8.434482393111929488e-01,5.039688669117321773e-02,1.560085601783694608e-03,9.480430277070430733e-01,9.657431251386102700e-01,1.571251568423038397e-02,1.854435917715934606e-02,9.801283655892171209e-01,7.065619110368187225e-03,1.280601530041469184e-02
8.484999999999999432e+00,1.345369509516850248e-01,1.869073124625607665e-02,8.467723178020588604e-01,5.061404241143682703e-02,1.558411177567253433e-03,9.478275464109958692e-01,9.668800134765949128e-01,1.500267767985360122e-02,1.811730884355148424e-02,9.801201883160761685e-01,7.071407931545118861e-03,1.280840375237871261e-02
8.490000000000000213e+00,1.312688735048212485e-01,1.862365086573209913e-02,8.501074756294465518e-01,5.083107406183427768e-02,1.556745775006126336e-03,9.476121801631596231e-01,9.678885121425772065e-01,1.437934715157489218e-02,1.773214070584790136e-02,9.801120669079875780e-01,7.077180875716488663e-03,1.281075221629593419e-02
8.494999999999999218e+00,1.280075319818670676e-01,1.854567858068568997e-02,8.534467894374472285e-01,5.104798120327795619e-02,1.555089338142295148e-03,9.473969294585797840e-01,9.687876996689419595e-01,1.382913105792992967e-02,1.738316927312811080e-02,9.801040015724578058e-01,7.082937886804240371e-03,1.281306054073795379e-02
8.500000000000000000e+00,1.247592747728020202e-01,1.845721216673414100e-02,8.567835130604638527e-01,5.126476341069655107e-02,1.553441811468610429e-03,9.471817947778348179e-01,9.695932010159873382e-01,1.334112553161267110e-02,1.706567345239998895e-02,9.800959925131400574e-01,7.088678909239375797e-03,1.281532857762056679e-02
8.505000000000000782e+00,1.215302046415473458e-01,1.835867928469784444e-02,8.601111160737547889e-01,5.148142027277892441e-02,1.551803139924357077e-03,9.469667765872967768e-01,9.703179148332375936e-01,1.290638188250922518e-02,1.677570328425317947e-02,9.800880399298446122e-01,7.094403887959915660e-03,1.281755618219547130e-02
8.509999999999999787e+00,1.183261480691840395e-01,1.825053347459166739e-02,8.634233184562242203e-01,5.169795139172321530e-02,1.550173268890880007e-03,9.467518753393859843e-01,9.709725678243066316e-01,1.251750133651914967e-02,1.650993083917421875e-02,9.800801440186108771e-01,7.100112768409476242e-03,1.281974321297964584e-02
8.515000000000000568e+00,1.151526288067757642e-01,1.813325009110278510e-02,8.667141211021214264e-01,5.191435638299021077e-02,1.548552144187304372e-03,9.465370914728225005e-01,9.715661416572516362e-01,1.216832429954138768e-02,1.626553404320697782e-02,9.800723049717330326e-01,7.105805496535618805e-03,1.282188953173134943e-02
8.519999999999999574e+00,1.120148457513166357e-01,1.800732223932529838e-02,8.699778320093580763e-01,5.213063487506262167e-02,1.546939712066253830e-03,9.463224254128711488e-01,9.721062048608104522e-01,1.185368981311456932e-02,1.604010532607497846e-02,9.800645229778138789e-01,7.111482018788373334e-03,1.282399500339774859e-02
8.525000000000000355e+00,1.089176551718752661e-01,1.787325676540395952e-02,8.732090880627207952e-01,5.234678650920457366e-02,1.545335919209639506e-03,9.461078775715857647e-01,9.725991731472207746e-01,1.156924768174544781e-02,1.583157917103377582e-02,9.800567982217891494e-01,7.117142282118613106e-03,1.282605949609223750e-02
8.529999999999999361e+00,1.058655572346104828e-01,1.773157035180687388e-02,8.764028724135827231e-01,5.256281093923079878e-02,1.543740712724480388e-03,9.458934483480447852e-01,9.730505152916231193e-01,1.131131051375306763e-02,1.563817419462381481e-02,9.800491308849741401e-01,7.122786233976651296e-03,1.282808288104920862e-02
8.535000000000000142e+00,1.028626867034796166e-01,1.758278576124656586e-02,8.795545275352737447e-01,5.277870783127638910e-02,1.542154040138823479e-03,9.456791381285848397e-01,9.734649172193072797e-01,1.107673628589122411e-02,1.545834649480149620e-02,9.800415211451167785e-01,7.128413822311042286e-03,1.283006503257217920e-02
8.539999999999999147e+00,9.991280763145146682e-02,1.742742826713991958e-02,8.826597641014085616e-01,5.299447686356983239e-02,1.540575849397614935e-03,9.454649472870325644e-01,9.738464137369265972e-01,1.086283445219031647e-02,1.529075181088308637e-02,9.800339691764022865e-01,7.134024995566695150e-03,1.283200582803101925e-02
8.544999999999999929e+00,9.701931180447555259e-02,1.726602230205831826e-02,8.857146658934661465e-01,5.321011772621483948e-02,1.539006088858714755e-03,9.452508761849264252e-01,9.741984950117996700e-01,1.066729036022166267e-02,1.513421462797866733e-02,9.800264751495310067e-01,7.139619702684113847e-03,1.283390514778487944e-02
8.550000000000000711e+00,9.418522065824146139e-02,1.709908834916672865e-02,8.887156909925918447e-01,5.342563012096934738e-02,1.537444707288911690e-03,9.450369251717417596e-01,9.745241931941235336e-01,1.048810401119956714e-02,1.498770279467689925e-02,9.800190392317269517e-01,7.145197893097779591e-03,1.283576287517526962e-02
8.554999999999999716e+00,9.141319035607117782e-02,1.692714009529826258e-02,8.916596695486305180e-01,5.364101376103476426e-02,1.535891653859958314e-03,9.448230945851052720e-01,9.748261533131699075e-01,1.032354013892806434e-02,1.485030654790202818e-02,9.800116615867744407e-01,7.150759516734799502e-03,1.283757889649075890e-02
8.560000000000000497e+00,8.870551969393668246e-02,1.675068185822048764e-02,8.945437984478428195e-01,5.385626837084486751e-02,1.534346878144703238e-03,9.446093847510104169e-01,9.751066916351029956e-01,1.017208728101283953e-02,1.472122108388416485e-02,9.800043423750767202e-01,7.156304524014009752e-03,1.283935310090927005e-02
8.564999999999999503e+00,8.606416048625219195e-02,1.657020629498552958e-02,8.973656332187622819e-01,5.407139368585917732e-02,1.532810330113250005e-03,9.443957959840275640e-01,9.753678439603827854e-01,1.003242403965004872e-02,1.459973199996716584e-02,9.799970817536662882e-01,7.161832865844386560e-03,1.284108538048932616e-02
8.570000000000000284e+00,8.349073008182410216e-02,1.638619239307662068e-02,9.001230775250993466e-01,5.428638945236222146e-02,1.531281960129107084e-03,9.441823285875087235e-01,9.756114058003431122e-01,9.903391125464388114e-03,1.448520307419249968e-02,9.799898798762458618e-01,7.167344493624170157e-03,1.284277563012996802e-02
8.574999999999999289e+00,8.098652566263285502e-02,1.619910374143109996e-02,9.028143705959360554e-01,5.450125542726233507e-02,1.529761718945484667e-03,9.439689828537921601e-01,9.758389659611599320e-01,9.783968079739408311e-03,1.437706595910065964e-02,9.799827368932295668e-01,7.172839359239547262e-03,1.284442374753088506e-02
8.580000000000000071e+00,7.855253998837603835e-02,1.600938707444126904e-02,9.054380729371827030e-01,5.471599137789842637e-02,1.528249557701524906e-03,9.437557590644001237e-01,9.760519347468273876e-01,9.673253801983082087e-03,1.427481145118953028e-02,9.799756529517755776e-01,7.178317415063627596e-03,1.284602963316079476e-02
8.585000000000000853e+00,7.618947826447594607e-02,1.581747107860904944e-02,9.079930506569149351e-01,5.493059708184640233e-02,1.526745427918642286e-03,9.435426574902349151e-01,9.762515677474671305e-01,9.570450188719666074e-03,1.417798206381320342e-02,9.799686281957979972e-01,7.183778613955219168e-03,1.284759319024678451e-02
8.589999999999999858e+00,7.389777583126852512e-02,1.562376544879511865e-02,9.104784587199363788e-01,5.514507232673088177e-02,1.525249281496883968e-03,9.433296783917722861e-01,9.764389859880117095e-01,9.474848328536756084e-03,1.408616568345153440e-02,9.799616627660310275e-01,7.189222909257936625e-03,1.284911432471103586e-02
8.595000000000000639e+00,7.167761639473803348e-02,1.542866017883438162e-02,9.128937234264276057e-01,5.535941691004066245e-02,1.523761070711336521e-03,9.431168220192480689e-01,9.766151930622026800e-01,9.385816807255392691e-03,1.399899013054192731e-02,9.799547568000364084e-01,7.194650254799024244e-03,1.285059294516456736e-02
8.599999999999999645e+00,6.952895054412126796e-02,1.523252506967069132e-02,9.152385243862081188e-01,5.557363063894524974e-02,1.522280748208536781e-03,9.429040886128462473e-01,9.767810897584308094e-01,9.302791762757937899e-03,1.391611847881125269e-02,9.799479104322421641e-01,7.200060604888387956e-03,1.285202896286944882e-02
8.605000000000000426e+00,6.745151432818240200e-02,1.503570943709820959e-02,9.175127762347193849e-01,5.578771333011810218e-02,1.520808267003005438e-03,9.426914784028789240e-01,9.769374865900264382e-01,9.225268396767313459e-03,1.383724501320624835e-02,9.799411237939683605e-01,7.205453914317487725e-03,1.285342229171415260e-02
8.609999999999999432e+00,6.544484768898983784e-02,1.483854200058728340e-02,9.197166103104228441e-01,5.600166480955807990e-02,1.519343580473722080e-03,9.424789916099682863e-01,9.770851145674408489e-01,9.152793704809250239e-03,1.376209172774990087e-02,9.799343970134732906e-01,7.210830138358636718e-03,1.285477284816807265e-02
8.615000000000000213e+00,6.350831257852740386e-02,1.464133093444764701e-02,9.218503564870249578e-01,5.621548491241888656e-02,1.517886642360680898e-03,9.422666284452204666e-01,9.772246344899542247e-01,9.084960228685308101e-03,1.369040528136046715e-02,9.799277302159592473e-01,7.216189232763639549e-03,1.285608055127711313e-02
8.619999999999999218e+00,6.164111061007714054e-02,1.444436406276805238e-02,9.239145253271547897e-01,5.642917348283860157e-02,1.516437406761541587e-03,9.420543891103998480e-01,9.773566449857918892e-01,9.021400670428281199e-03,1.362195434377982961e-02,9.799211235236184869e-01,7.221531153763166913e-03,1.285734532261834616e-02
8.625000000000000000e+00,5.984498540751602425e-02,1.424821659046673211e-02,9.259067980020172506e-01,5.664224655748236609e-02,1.515001716801927904e-03,9.418427517257156323e-01,9.774815032103726375e-01,8.961886703641817192e-03,1.355661008598554526e-02,9.799145911383124741e-01,7.226863885193482787e-03,1.285854497649404314e-02
8.630000000000000782e+00,5.811640080542329612e-02,1.405287899720008421e-02,9.278307201973765572e-01,5.685510892980086273e-02,1.513574566042808281e-03,9.416313165041563238e-01,9.775998790113591408e-01,8.906020286495361024e-03,1.349410070214549819e-02,9.799081210357505345e-01,7.232180764454123646e-03,1.285969819979534273e-02
8.634999999999999787e+00,5.645372847919247206e-02,1.385852906315850931e-02,9.296877424576489579e-01,5.706783923006564230e-02,1.512154948898268266e-03,9.414200058210361322e-01,9.777122526289145910e-01,8.853512607444229479e-03,1.343423476364117956e-02,9.799017110102281602e-01,7.237480450083049952e-03,1.286080853968878980e-02
8.640000000000000568e+00,5.485569821126570766e-02,1.366537621343287545e-02,9.314789255753014308e-01,5.728043734569278345e-02,1.510742821104999129e-03,9.412088198332022593e-01,9.778190334683931617e-01,8.804117328230918332e-03,1.337684920337591996e-02,9.798953611720455648e-01,7.242762900260909034e-03,1.286187592769352621e-02
8.644999999999999574e+00,5.332095780620470932e-02,1.347361216833050518e-02,9.332054300254647439e-01,5.749290317214356821e-02,1.509338138738748614e-03,9.409977586891176138e-01,9.779205960506646145e-01,8.757610179867278064e-03,1.332179376946810746e-02,9.798890716286485780e-01,7.248028073637999454e-03,1.286290029771342339e-02
8.650000000000000355e+00,5.184808600708492449e-02,1.328341164477926488e-02,9.348685023481357881e-01,5.770523661277459498e-02,1.507940858211190196e-03,9.407868225290142439e-01,9.780172835687119814e-01,8.713786631543752464e-03,1.326892979974426609e-02,9.798828424846388607e-01,7.253275929333439197e-03,1.286388158602769921e-02
8.654999999999999361e+00,5.043560452037999797e-02,1.309493309357867910e-02,9.364694623860413403e-01,5.791743757868968168e-02,1.506550936266736829e-03,9.405760114850435505e-01,9.781094110248198525e-01,8.672459841773408340e-03,1.321812913340673912e-02,9.798766738418270839e-01,7.258506426934342552e-03,1.286481973123857273e-02
8.660000000000000142e+00,4.908198915061369461e-02,1.290831946175889644e-02,9.380096913876274645e-01,5.812950598859462081e-02,1.505168329979487615e-03,9.403653256814258343e-01,9.781972680041698398e-01,8.633458853391331664e-03,1.316927314243882853e-02,9.798705657992299312e-01,7.263719526494965759e-03,1.286571467427510308e-02
8.664999999999999147e+00,4.778568005621933179e-02,1.272369897049911540e-02,9.394906209732816205e-01,5.834144176865287135e-02,1.503792996750141732e-03,9.401547652345969563e-01,9.782811211325704859e-01,8.596626999808449146e-03,1.312225186762106498e-02,9.798645184531057373e-01,7.268915188535929849e-03,1.286656635835833201e-02
8.669999999999999929e+00,4.654509114640355272e-02,1.254118590018033635e-02,9.409137229534160207e-01,5.855324485234734977e-02,1.502424894302999961e-03,9.399443302533496691e-01,9.783612162588686267e-01,8.561820494733094269e-03,1.307696324639827899e-02,9.798585318969952329e-01,7.274093374043370634e-03,1.286737472896139559e-02
8.675000000000000711e+00,4.535861864544121769e-02,1.236088137521702476e-02,9.422804999793417124e-01,5.876491518034005629e-02,1.501063980682894230e-03,9.397340208389769467e-01,9.784377803970190079e-01,8.528907181620092731e-03,1.303331242136089932e-02,9.798526062217119970e-01,7.279254044468079152e-03,1.286813973381992389e-02
8.679999999999999716e+00,4.422464885630263132e-02,1.218287414233608021e-02,9.435924770013612850e-01,5.897645270033806397e-02,1.499710214252327270e-03,9.395238370854096521e-01,9.785110234577039101e-01,8.497765422507918415e-03,1.299121111978817147e-02,9.798467415154018534e-01,7.284397161724844201e-03,1.286886132287330328e-02
8.685000000000000497e+00,4.314156515950550580e-02,1.200724133689968012e-02,9.448511935035948106e-01,5.918785736696020872e-02,1.498363553688433379e-03,9.393137790793513187e-01,9.785811397953506630e-01,8.468283108769380715e-03,1.295057709587995633e-02,9.798409378635375422e-01,7.289522688191578045e-03,1.286953944827087977e-02
