lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.5711,LCP,8.0,0.0,121,0.9510310109545417,0.0,0.048968989045458336,0.8455036855154681,0.0,0.15449631448453188,0.1544963144845318,0.048968989045457684,0.10552732543907346,1.0,1.0
15.574,LCP,8.0,0.0,121,0.9484796500262942,-1.1102230246251565e-16,0.051520349973705956,0.8671432390973575,-2.220446049250313e-16,0.13285676090264276,0.13285676090264195,0.05152034997370476,0.081336410928936,1.0,1.0
15.5769,LCP,8.0,0.0,121,0.9455765800392246,-1.1102230246251565e-16,0.05442341996077547,0.8844946605916861,1.1102230246251565e-16,0.11550533940831373,0.11550533940831502,0.054423419960777396,0.06108191944753955,1.0,1.0
15.5798,LCP,8.0,0.0,121,0.9422661632742446,-1.1102230246251565e-16,0.057733836725755494,0.8985324572544557,0.0,0.10146754274554431,0.10146754274554352,0.057733836725753884,0.04373370601978803,1.0,1.0
15.5827,LCP,8.0,0.0,121,0.9384810341739077,-1.1102230246251565e-16,0.06151896582609235,0.9100013451256581,0.0,0.08999865487434185,0.08999865487435328,0.061518965826085924,0.028479689048260932,1.0,1.0
15.585600000000001,LCP,8.0,0.0,121,0.9341392386081808,0.0,0.06586076139181915,0.9194652354262685,0.0,0.08053476457373153,0.08053476457373235,0.06586076139182034,0.014674003181913198,1.0,1.0
15.5885,LCP,8.0,0.0,121,0.9291405904860436,1.1102230246251565e-16,0.07085940951395626,0.9273509538647371,0.0,0.07264904613526295,0.07264904613526159,0.07085940951395628,0.0017896366213053239,1.0,1.0
15.5914,LCP,8.0,0.0,121,0.9233620296035139,-1.1102230246251565e-16,0.07663797039648623,0.9339829595428946,0.0,0.0660170404571054,0.06601704045710648,0.07663797039648537,0.010620929939379756,1.0,1.0
15.5943,LCP,8.0,0.0,121,0.9166517200133201,1.1102230246251565e-16,0.08334827998667987,0.9396095878362801,1.1102230246251565e-16,0.060390412163719806,0.060390412163720764,0.08334827998667903,0.02295786782295911,1.0,1.0
15.5972,LCP,8.0,0.0,121,0.9088215953485468,-1.1102230246251565e-16,0.09117840465145328,0.9444224619147443,-2.220446049250313e-16,0.05557753808525586,0.05557753808525274,0.09117840465144855,0.03560086656620055,1.0,1.0
15.600100000000001,LCP,8.0,0.0,121,0.8996380677583281,-1.1102230246251565e-16,0.100361932241672,0.9485707363541053,-2.220446049250313e-16,0.051429263645895,0.05142926364589413,0.10036193224167257,0.04893266859577787,1.0,1.0
15.603,LCP,8.0,0.0,121,0.888810739907415,2.220446049250313e-16,0.11118926009258481,0.9521715410672045,1.1102230246251565e-16,0.04782845893279542,0.04782845893279651,0.11118926009258288,0.0633608011597883,1.0,1.0
15.6059,LCP,8.0,0.0,121,0.8759793420418571,0.0,0.12402065795814285,0.9553176650071917,-1.1102230246251565e-16,0.04468233499280841,0.04468233499280692,0.12402065795814025,0.07933832296533594,1.0,1.0
15.6088,LCP,8.0,0.0,121,0.8607000590567478,1.1102230246251565e-16,0.1392999409432521,0.9580832414511156,0.0,0.04191675854888442,0.04191675854888357,0.13929994094325118,0.09738318239436852,1.0,1.0
15.6117,LCP,8.0,0.0,121,0.8424345063122773,-2.220446049250313e-16,0.15756549368772282,0.9605279841744021,0.0,0.0394720158255979,0.039472015825598096,0.15756549368772438,0.11809347786212473,1.0,1.0
15.614600000000001,LCP,8.0,0.0,121,0.8205489543221076,0.0,0.17945104567789236,0.9627003682110581,-1.1102230246251565e-16,0.037299631788942016,0.03729963178894387,0.17945104567789447,0.14215141388894847,1.0,1.0
15.6175,LCP,8.0,0.0,121,0.7943398350257421,0.0,0.20566016497425788,0.964640037271169,-1.1102230246251565e-16,0.03535996272883114,0.035359962728831656,0.2056601649742592,0.17030020224542622,1.0,1.0
15.6204,LCP,8.0,0.0,121,0.7631165610967907,0.0,0.23688343890320923,0.9663796405265889,1.1102230246251565e-16,0.03362035947341106,0.03362035947341008,0.23688343890320807,0.20326307942979915,1.0,1.0
15.6233,LCP,8.0,0.0,121,0.7263954765779488,-2.220446049250313e-16,0.27360452342205144,0.9679462451789691,-1.1102230246251565e-16,0.032053754821030976,0.03205375482103039,0.27360452342204916,0.24155076860102104,1.0,1.0
15.6262,LCP,8.0,0.0,121,0.6842818407902403,0.0,0.31571815920975965,0.9693624312218736,0.0,0.030637568778126383,0.03063756877812615,0.31571815920975954,0.2850805904316335,1.0,1.0
