wavelength_um,wavelength_nm,theta_plus_deg,theta_minus_deg,phi_deg,harmonics,R_plus,T_plus,A_plus,R_minus,T_minus,A_minus,emissivity_same_channel,emissivity_reverse_channel,eta,conservation_plus,conservation_minus
15.2470000000,15247.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9196413785,0.0000000000,0.0803586215,0.9663075028,0.0000000000,0.0336924972,0.0336924972,0.0803586215,0.0466661243,1.0000000000,1.0000000000
15.2480000000,15248.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9189141477,0.0000000000,0.0810858523,0.9663018344,0.0000000000,0.0336981656,0.0336981656,0.0810858523,0.0473876867,1.0000000000,1.0000000000
15.2490000000,15249.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9181756208,0.0000000000,0.0818243792,0.9662948957,0.0000000000,0.0337051043,0.0337051043,0.0818243792,0.0481192749,1.0000000000,1.0000000000
15.2500000000,15250.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9174256105,0.0000000000,0.0825743895,0.9662866804,0.0000000000,0.0337133196,0.0337133196,0.0825743895,0.0488610699,1.0000000000,1.0000000000
15.2510000000,15251.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9166639265,0.0000000000,0.0833360735,0.9662771819,0.0000000000,0.0337228181,0.0337228181,0.0833360735,0.0496132555,1.0000000000,1.0000000000
15.2520000000,15252.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9158903753,0.0000000000,0.0841096247,0.9662663934,0.0000000000,0.0337336066,0.0337336066,0.0841096247,0.0503760181,1.0000000000,1.0000000000
15.2530000000,15253.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9151047605,0.0000000000,0.0848952395,0.9662543072,0.0000000000,0.0337456928,0.0337456928,0.0848952395,0.0511495467,1.0000000000,1.0000000000
15.2540000000,15254.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9143068823,0.0000000000,0.0856931177,0.9662409154,0.0000000000,0.0337590846,0.0337590846,0.0856931177,0.0519340331,1.0000000000,1.0000000000
15.2550000000,15255.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9134965380,0.0000000000,0.0865034620,0.9662262096,0.0000000000,0.0337737904,0.0337737904,0.0865034620,0.0527296715,1.0000000000,1.0000000000
15.2560000000,15256.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9126735217,0.0000000000,0.0873264783,0.9662101808,0.0000000000,0.0337898192,0.0337898192,0.0873264783,0.0535366591,1.0000000000,1.0000000000
15.2570000000,15257.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9118376241,0.0000000000,0.0881623759,0.9661928197,0.0000000000,0.0338071803,0.0338071803,0.0881623759,0.0543551956,1.0000000000,1.0000000000
15.2580000000,15258.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9109886330,0.0000000000,0.0890113670,0.9661741164,0.0000000000,0.0338258836,0.0338258836,0.0890113670,0.0551854834,1.0000000000,1.0000000000
15.2590000000,15259.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9101263328,0.0000000000,0.0898736672,0.9661540605,0.0000000000,0.0338459395,0.0338459395,0.0898736672,0.0560277277,1.0000000000,1.0000000000
15.2600000000,15260.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9092505047,0.0000000000,0.0907494953,0.9661326412,0.0000000000,0.0338673588,0.0338673588,0.0907494953,0.0568821365,1.0000000000,1.0000000000
15.2610000000,15261.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9083609267,0.0000000000,0.0916390733,0.9661098470,0.0000000000,0.0338901530,0.0338901530,0.0916390733,0.0577489203,1.0000000000,1.0000000000
15.2620000000,15262.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9074573736,0.0000000000,0.0925426264,0.9660856661,0.0000000000,0.0339143339,0.0339143339,0.0925426264,0.0586282925,1.0000000000,1.0000000000
15.2630000000,15263.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9065396170,0.0000000000,0.0934603830,0.9660600861,0.0000000000,0.0339399139,0.0339399139,0.0934603830,0.0595204691,1.0000000000,1.0000000000
15.2640000000,15264.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9056074250,0.0000000000,0.0943925750,0.9660330939,0.0000000000,0.0339669061,0.0339669061,0.0943925750,0.0604256689,1.0000000000,1.0000000000
15.2650000000,15265.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9046605628,0.0000000000,0.0953394372,0.9660046762,0.0000000000,0.0339953238,0.0339953238,0.0953394372,0.0613441133,1.0000000000,1.0000000000
15.2660000000,15266.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9036987923,0.0000000000,0.0963012077,0.9659748189,0.0000000000,0.0340251811,0.0340251811,0.0963012077,0.0622760265,1.0000000000,1.0000000000
15.2670000000,15267.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9027218722,0.0000000000,0.0972781278,0.9659435074,0.0000000000,0.0340564926,0.0340564926,0.0972781278,0.0632216352,1.0000000000,1.0000000000
15.2680000000,15268.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9017295578,0.0000000000,0.0982704422,0.9659107267,0.0000000000,0.0340892733,0.0340892733,0.0982704422,0.0641811689,1.0000000000,1.0000000000
15.2690000000,15269.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.9007216016,0.0000000000,0.0992783984,0.9658764611,0.0000000000,0.0341235389,0.0341235389,0.0992783984,0.0651548594,1.0000000000,1.0000000000
15.2700000000,15270.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8996977528,0.0000000000,0.1003022472,0.9658406942,0.0000000000,0.0341593058,0.0341593058,0.1003022472,0.0661429414,1.0000000000,1.0000000000
15.2710000000,15271.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8986577573,0.0000000000,0.1013422427,0.9658034092,0.0000000000,0.0341965908,0.0341965908,0.1013422427,0.0671456519,1.0000000000,1.0000000000
15.2720000000,15272.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8976013583,0.0000000000,0.1023986417,0.9657645888,0.0000000000,0.0342354112,0.0342354112,0.1023986417,0.0681632305,1.0000000000,1.0000000000
15.2730000000,15273.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8965282958,0.0000000000,0.1034717042,0.9657242149,0.0000000000,0.0342757851,0.0342757851,0.1034717042,0.0691959191,1.0000000000,1.0000000000
15.2740000000,15274.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8954383069,0.0000000000,0.1045616931,0.9656822688,0.0000000000,0.0343177312,0.0343177312,0.1045616931,0.0702439619,1.0000000000,1.0000000000
15.2750000000,15275.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8943311256,0.0000000000,0.1056688744,0.9656387313,0.0000000000,0.0343612687,0.0343612687,0.1056688744,0.0713076057,1.0000000000,1.0000000000
15.2760000000,15276.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8932064834,0.0000000000,0.1067935166,0.9655935825,0.0000000000,0.0344064175,0.0344064175,0.1067935166,0.0723870991,1.0000000000,1.0000000000
15.2770000000,15277.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8920641088,0.0000000000,0.1079358912,0.9655468019,0.0000000000,0.0344531981,0.0344531981,0.1079358912,0.0734826931,1.0000000000,1.0000000000
15.2780000000,15278.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8909037276,0.0000000000,0.1090962724,0.9654983682,0.0000000000,0.0345016318,0.0345016318,0.1090962724,0.0745946406,1.0000000000,1.0000000000
15.2790000000,15279.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8897250631,0.0000000000,0.1102749369,0.9654482598,0.0000000000,0.0345517402,0.0345517402,0.1102749369,0.0757231967,1.0000000000,1.0000000000
15.2800000000,15280.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8885278362,0.0000000000,0.1114721638,0.9653964540,0.0000000000,0.0346035460,0.0346035460,0.1114721638,0.0768686179,1.0000000000,1.0000000000
15.2810000000,15281.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8873117651,0.0000000000,0.1126882349,0.9653429277,0.0000000000,0.0346570723,0.0346570723,0.1126882349,0.0780311627,1.0000000000,1.0000000000
15.2820000000,15282.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8860765659,0.0000000000,0.1139234341,0.9652876571,0.0000000000,0.0347123429,0.0347123429,0.1139234341,0.0792110911,1.0000000000,1.0000000000
15.2830000000,15283.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8848219527,0.0000000000,0.1151780473,0.9652306175,0.0000000000,0.0347693825,0.0347693825,0.1151780473,0.0804086647,1.0000000000,1.0000000000
15.2840000000,15284.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8835476374,0.0000000000,0.1164523626,0.9651717836,0.0000000000,0.0348282164,0.0348282164,0.1164523626,0.0816241462,1.0000000000,1.0000000000
15.2850000000,15285.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8822533300,0.0000000000,0.1177466700,0.9651111296,0.0000000000,0.0348888704,0.0348888704,0.1177466700,0.0828577996,1.0000000000,1.0000000000
15.2860000000,15286.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8809387390,0.0000000000,0.1190612610,0.9650486286,0.0000000000,0.0349513714,0.0349513714,0.1190612610,0.0841098896,1.0000000000,1.0000000000
15.2870000000,15287.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8796035711,0.0000000000,0.1203964289,0.9649842531,0.0000000000,0.0350157469,0.0350157469,0.1203964289,0.0853806820,1.0000000000,1.0000000000
15.2880000000,15288.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8782475319,0.0000000000,0.1217524681,0.9649179749,0.0000000000,0.0350820251,0.0350820251,0.1217524681,0.0866704431,1.0000000000,1.0000000000
15.2890000000,15289.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8768703257,0.0000000000,0.1231296743,0.9648497650,0.0000000000,0.0351502350,0.0351502350,0.1231296743,0.0879794394,1.0000000000,1.0000000000
15.2900000000,15290.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8754716560,0.0000000000,0.1245283440,0.9647795936,0.0000000000,0.0352204064,0.0352204064,0.1245283440,0.0893079377,1.0000000000,1.0000000000
15.2910000000,15291.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8740512254,0.0000000000,0.1259487746,0.9647074302,0.0000000000,0.0352925698,0.0352925698,0.1259487746,0.0906562048,1.0000000000,1.0000000000
15.2920000000,15292.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8726087363,0.0000000000,0.1273912637,0.9646332432,0.0000000000,0.0353667568,0.0353667568,0.1273912637,0.0920245069,1.0000000000,1.0000000000
15.2930000000,15293.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8711438907,0.0000000000,0.1288561093,0.9645570005,0.0000000000,0.0354429995,0.0354429995,0.1288561093,0.0934131098,1.0000000000,1.0000000000
15.2940000000,15294.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8696563908,0.0000000000,0.1303436092,0.9644786692,0.0000000000,0.0355213308,0.0355213308,0.1303436092,0.0948222784,1.0000000000,1.0000000000
15.2950000000,15295.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8681459390,0.0000000000,0.1318540610,0.9643982152,0.0000000000,0.0356017848,0.0356017848,0.1318540610,0.0962522762,1.0000000000,1.0000000000
15.2960000000,15296.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8666122386,0.0000000000,0.1333877614,0.9643156038,0.0000000000,0.0356843962,0.0356843962,0.1333877614,0.0977033653,1.0000000000,1.0000000000
15.2970000000,15297.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8650549937,0.0000000000,0.1349450063,0.9642307996,0.0000000000,0.0357692004,0.0357692004,0.1349450063,0.0991758059,1.0000000000,1.0000000000
15.2980000000,15298.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8634739100,0.0000000000,0.1365260900,0.9641437660,0.0000000000,0.0358562340,0.0358562340,0.1365260900,0.1006698560,1.0000000000,1.0000000000
15.2990000000,15299.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8618686948,0.0000000000,0.1381313052,0.9640544657,0.0000000000,0.0359455343,0.0359455343,0.1381313052,0.1021857709,1.0000000000,1.0000000000
15.3000000000,15300.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8602390574,0.0000000000,0.1397609426,0.9639628604,0.0000000000,0.0360371396,0.0360371396,0.1397609426,0.1037238030,1.0000000000,1.0000000000
15.3010000000,15301.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8585847098,0.0000000000,0.1414152902,0.9638689110,0.0000000000,0.0361310890,0.0361310890,0.1414152902,0.1052842012,1.0000000000,1.0000000000
15.3020000000,15302.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8569053670,0.0000000000,0.1430946330,0.9637725774,0.0000000000,0.0362274226,0.0362274226,0.1430946330,0.1068672104,1.0000000000,1.0000000000
15.3030000000,15303.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8552007473,0.0000000000,0.1447992527,0.9636738186,0.0000000000,0.0363261814,0.0363261814,0.1447992527,0.1084730714,1.0000000000,1.0000000000
15.3040000000,15304.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8534705729,0.0000000000,0.1465294271,0.9635725928,0.0000000000,0.0364274072,0.0364274072,0.1465294271,0.1101020199,1.0000000000,1.0000000000
15.3050000000,15305.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8517145706,0.0000000000,0.1482854294,0.9634688570,0.0000000000,0.0365311430,0.0365311430,0.1482854294,0.1117542864,1.0000000000,1.0000000000
15.3060000000,15306.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8499324720,0.0000000000,0.1500675280,0.9633625674,0.0000000000,0.0366374326,0.0366374326,0.1500675280,0.1134300954,1.0000000000,1.0000000000
15.3070000000,15307.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8481240142,0.0000000000,0.1518759858,0.9632536793,0.0000000000,0.0367463207,0.0367463207,0.1518759858,0.1151296651,1.0000000000,1.0000000000
15.3080000000,15308.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8462889403,0.0000000000,0.1537110597,0.9631421468,0.0000000000,0.0368578532,0.0368578532,0.1537110597,0.1168532065,1.0000000000,1.0000000000
15.3090000000,15309.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8444270002,0.0000000000,0.1555729998,0.9630279234,0.0000000000,0.0369720766,0.0369720766,0.1555729998,0.1186009231,1.0000000000,1.0000000000
15.3100000000,15310.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8425379512,0.0000000000,0.1574620488,0.9629109611,0.0000000000,0.0370890389,0.0370890389,0.1574620488,0.1203730100,1.0000000000,1.0000000000
15.3110000000,15311.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8406215583,0.0000000000,0.1593784417,0.9627912115,0.0000000000,0.0372087885,0.0372087885,0.1593784417,0.1221696532,1.0000000000,1.0000000000
15.3120000000,15312.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8386775953,0.0000000000,0.1613224047,0.9626686248,0.0000000000,0.0373313752,0.0373313752,0.1613224047,0.1239910295,1.0000000000,1.0000000000
15.3130000000,15313.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8367058455,0.0000000000,0.1632941545,0.9625431503,0.0000000000,0.0374568497,0.0374568497,0.1632941545,0.1258373048,1.0000000000,1.0000000000
15.3140000000,15314.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8347061022,0.0000000000,0.1652938978,0.9624147364,0.0000000000,0.0375852636,0.0375852636,0.1652938978,0.1277086342,1.0000000000,1.0000000000
15.3150000000,15315.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8326781695,0.0000000000,0.1673218305,0.9622833304,0.0000000000,0.0377166696,0.0377166696,0.1673218305,0.1296051609,1.0000000000,1.0000000000
15.3160000000,15316.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8306218634,0.0000000000,0.1693781366,0.9621488788,0.0000000000,0.0378511212,0.0378511212,0.1693781366,0.1315270154,1.0000000000,1.0000000000
15.3170000000,15317.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8285370122,0.0000000000,0.1714629878,0.9620113268,0.0000000000,0.0379886732,0.0379886732,0.1714629878,0.1334743146,1.0000000000,1.0000000000
15.3180000000,15318.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8264234578,0.0000000000,0.1735765422,0.9618706189,0.0000000000,0.0381293811,0.0381293811,0.1735765422,0.1354471612,1.0000000000,1.0000000000
15.3190000000,15319.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8242810562,0.0000000000,0.1757189438,0.9617266986,0.0000000000,0.0382733014,0.0382733014,0.1757189438,0.1374456424,1.0000000000,1.0000000000
15.3200000000,15320.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8221096786,0.0000000000,0.1778903214,0.9615795081,0.0000000000,0.0384204919,0.0384204919,0.1778903214,0.1394698296,1.0000000000,1.0000000000
15.3210000000,15321.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8199092123,0.0000000000,0.1800907877,0.9614289892,0.0000000000,0.0385710108,0.0385710108,0.1800907877,0.1415197769,1.0000000000,1.0000000000
15.3220000000,15322.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8176795618,0.0000000000,0.1823204382,0.9612750822,0.0000000000,0.0387249178,0.0387249178,0.1823204382,0.1435955204,1.0000000000,1.0000000000
15.3230000000,15323.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8154206495,0.0000000000,0.1845793505,0.9611177268,0.0000000000,0.0388822732,0.0388822732,0.1845793505,0.1456970773,1.0000000000,1.0000000000
15.3240000000,15324.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8131324169,0.0000000000,0.1868675831,0.9609568617,0.0000000000,0.0390431383,0.0390431383,0.1868675831,0.1478244448,1.0000000000,1.0000000000
15.3250000000,15325.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8108148256,0.0000000000,0.1891851744,0.9607924246,0.0000000000,0.0392075754,0.0392075754,0.1891851744,0.1499775990,1.0000000000,1.0000000000
15.3260000000,15326.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8084678586,0.0000000000,0.1915321414,0.9606243527,0.0000000000,0.0393756473,0.0393756473,0.1915321414,0.1521564941,1.0000000000,1.0000000000
15.3270000000,15327.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8060915208,0.0000000000,0.1939084792,0.9604525818,0.0000000000,0.0395474182,0.0395474182,0.1939084792,0.1543610610,1.0000000000,1.0000000000
15.3280000000,15328.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8036858407,0.0000000000,0.1963141593,0.9602770473,0.0000000000,0.0397229527,0.0397229527,0.1963141593,0.1565912066,1.0000000000,1.0000000000
15.3290000000,15329.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.8012508711,0.0000000000,0.1987491289,0.9600976837,0.0000000000,0.0399023163,0.0399023163,0.1987491289,0.1588468126,1.0000000000,1.0000000000
15.3300000000,15330.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7987866904,0.0000000000,0.2012133096,0.9599144246,0.0000000000,0.0400855754,0.0400855754,0.2012133096,0.1611277342,1.0000000000,1.0000000000
15.3310000000,15331.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7962934039,0.0000000000,0.2037065961,0.9597272032,0.0000000000,0.0402727968,0.0402727968,0.2037065961,0.1634337993,1.0000000000,1.0000000000
15.3320000000,15332.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7937711445,0.0000000000,0.2062288555,0.9595359516,0.0000000000,0.0404640484,0.0404640484,0.2062288555,0.1657648071,1.0000000000,1.0000000000
15.3330000000,15333.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7912200743,0.0000000000,0.2087799257,0.9593406018,0.0000000000,0.0406593982,0.0406593982,0.2087799257,0.1681205275,1.0000000000,1.0000000000
15.3340000000,15334.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7886403856,0.0000000000,0.2113596144,0.9591410848,0.0000000000,0.0408589152,0.0408589152,0.2113596144,0.1705006992,1.0000000000,1.0000000000
15.3350000000,15335.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7860323018,0.0000000000,0.2139676982,0.9589373312,0.0000000000,0.0410626688,0.0410626688,0.2139676982,0.1729050295,1.0000000000,1.0000000000
15.3360000000,15336.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7833960789,0.0000000000,0.2166039211,0.9587292714,0.0000000000,0.0412707286,0.0412707286,0.2166039211,0.1753331925,1.0000000000,1.0000000000
15.3370000000,15337.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7807320067,0.0000000000,0.2192679933,0.9585168350,0.0000000000,0.0414831650,0.0414831650,0.2192679933,0.1777848284,1.0000000000,1.0000000000
15.3380000000,15338.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7780404093,0.0000000000,0.2219595907,0.9582999517,0.0000000000,0.0417000483,0.0417000483,0.2219595907,0.1802595424,1.0000000000,1.0000000000
15.3390000000,15339.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7753216470,0.0000000000,0.2246783530,0.9580785506,0.0000000000,0.0419214494,0.0419214494,0.2246783530,0.1827569036,1.0000000000,1.0000000000
15.3400000000,15340.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7725761169,0.0000000000,0.2274238831,0.9578525609,0.0000000000,0.0421474391,0.0421474391,0.2274238831,0.1852764441,1.0000000000,1.0000000000
15.3410000000,15341.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7698042539,0.0000000000,0.2301957461,0.9576219117,0.0000000000,0.0423780883,0.0423780883,0.2301957461,0.1878176579,1.0000000000,1.0000000000
15.3420000000,15342.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7670065320,0.0000000000,0.2329934680,0.9573865321,0.0000000000,0.0426134679,0.0426134679,0.2329934680,0.1903800002,1.0000000000,1.0000000000
15.3430000000,15343.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7641834651,0.0000000000,0.2358165349,0.9571463514,0.0000000000,0.0428536486,0.0428536486,0.2358165349,0.1929628863,1.0000000000,1.0000000000
15.3440000000,15344.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7613356080,0.0000000000,0.2386643920,0.9569012990,0.0000000000,0.0430987010,0.0430987010,0.2386643920,0.1955656910,1.0000000000,1.0000000000
15.3450000000,15345.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7584635572,0.0000000000,0.2415364428,0.9566513049,0.0000000000,0.0433486951,0.0433486951,0.2415364428,0.1981877477,1.0000000000,1.0000000000
15.3460000000,15346.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7555679516,0.0000000000,0.2444320484,0.9563962994,0.0000000000,0.0436037006,0.0436037006,0.2444320484,0.2008283478,1.0000000000,1.0000000000
15.3470000000,15347.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7526494735,0.0000000000,0.2473505265,0.9561362136,0.0000000000,0.0438637864,0.0438637864,0.2473505265,0.2034867401,1.0000000000,1.0000000000
15.3480000000,15348.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7497088489,0.0000000000,0.2502911511,0.9558709793,0.0000000000,0.0441290207,0.0441290207,0.2502911511,0.2061621304,1.0000000000,1.0000000000
15.3490000000,15349.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7467468485,0.0000000000,0.2532531515,0.9556005291,0.0000000000,0.0443994709,0.0443994709,0.2532531515,0.2088536806,1.0000000000,1.0000000000
15.3500000000,15350.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7437642879,0.0000000000,0.2562357121,0.9553247969,0.0000000000,0.0446752031,0.0446752031,0.2562357121,0.2115605090,1.0000000000,1.0000000000
15.3510000000,15351.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7407620280,0.0000000000,0.2592379720,0.9550437178,0.0000000000,0.0449562822,0.0449562822,0.2592379720,0.2142816898,1.0000000000,1.0000000000
15.3520000000,15352.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7377409752,0.0000000000,0.2622590248,0.9547572282,0.0000000000,0.0452427718,0.0452427718,0.2622590248,0.2170162530,1.0000000000,1.0000000000
15.3530000000,15353.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7347020818,0.0000000000,0.2652979182,0.9544652663,0.0000000000,0.0455347337,0.0455347337,0.2652979182,0.2197631844,1.0000000000,1.0000000000
15.3540000000,15354.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7316463459,0.0000000000,0.2683536541,0.9541677718,0.0000000000,0.0458322282,0.0458322282,0.2683536541,0.2225214260,1.0000000000,1.0000000000
15.3550000000,15355.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7285748111,0.0000000000,0.2714251889,0.9538646869,0.0000000000,0.0461353131,0.0461353131,0.2714251889,0.2252898758,1.0000000000,1.0000000000
15.3560000000,15356.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7254885667,0.0000000000,0.2745114333,0.9535559555,0.0000000000,0.0464440445,0.0464440445,0.2745114333,0.2280673888,1.0000000000,1.0000000000
15.3570000000,15357.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7223887469,0.0000000000,0.2776112531,0.9532415243,0.0000000000,0.0467584757,0.0467584757,0.2776112531,0.2308527775,1.0000000000,1.0000000000
15.3580000000,15358.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7192765303,0.0000000000,0.2807234697,0.9529213426,0.0000000000,0.0470786574,0.0470786574,0.2807234697,0.2336448123,1.0000000000,1.0000000000
15.3590000000,15359.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7161531395,0.0000000000,0.2838468605,0.9525953625,0.0000000000,0.0474046375,0.0474046375,0.2838468605,0.2364422230,1.0000000000,1.0000000000
15.3600000000,15360.0000000000,1.0000000000,-1.0000000000,0.0000000000,57.0000000000,0.7130198400,0.0000000000,0.2869801600,0.9522635393,0.0000000000,0.0477364607,0.0477364607,0.2869801600,0.2392436994,1.0000000000,1.0000000000
