lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.378,TE,55.0,65.0,61,0.564870862910996,7.441403049313067e-11,0.43512913701459,0.9303133755403499,6.106504191194517e-11,0.06968662439858508,0.06968662439858697,0.4351291370146212,0.365442512616003,1.0,1.0
15.379,TE,55.0,65.0,61,0.551241832368054,7.443701210974041e-11,0.44875816755750897,0.9298463681437115,6.114952988411915e-11,0.070153631795139,0.07015363179513734,0.44875816755752307,0.37860453576237163,1.0,1.0
15.38,TE,55.0,65.0,61,0.5370936428801152,7.443579086441332e-11,0.462906357045449,0.9293714697648392,6.123446194550297e-11,0.07062853017392634,0.07062853017392412,0.4629063570454599,0.3922778268715249,1.0,1.0
15.381,TE,55.0,65.0,61,0.5224159626532482,7.440759119958784e-11,0.4775840372723442,0.9288884940961275,6.131994911839911e-11,0.07111150584255255,0.07111150584254378,0.4775840372723327,0.40647253142980044,1.0,1.0
15.382,TE,55.0,65.0,61,0.5072004429368026,7.435008164691226e-11,0.49279955698884736,0.9283972493643692,6.140610242511002e-11,0.07160275057422472,0.07160275057422683,0.4927995569888469,0.42119680641462054,1.0,1.0
15.383,TE,55.0,65.0,61,0.4914411766857958,7.426015358191762e-11,0.5085588232399441,0.9278975381401445,6.149258879872832e-11,0.07210246179836288,0.07210246179835178,0.5085588232399341,0.4364563614415923,1.0,1.0
15.384,TE,55.0,65.0,61,0.4751352173348551,7.413503144704237e-11,0.5248647825910099,0.9273891571398931,6.157985232846386e-11,0.07261084279852703,0.07261084279851837,0.5248647825909873,0.4522539397924915,1.0,1.0
15.385,TE,55.0,65.0,61,0.45828316055129803,7.397138457321262e-11,0.5417168393747306,0.9268718970197194,6.166755994740925e-11,0.07312810291861305,0.07312810291860772,0.541716839374746,0.46858873645612287,1.0,1.0
15.386,TE,55.0,65.0,61,0.44088979047783444,7.37658822913545e-11,0.5591102094483997,0.9263455421609134,6.175582267786695e-11,0.07365445777733082,0.07365445777733304,0.5591102094484143,0.4854557516710667,1.0,1.0
15.387,TE,55.0,65.0,61,0.4229647901338382,7.351486086548675e-11,0.577035209792647,0.9258098704468982,6.184464051983696e-11,0.07419012949125714,0.07419012949125603,0.5770352097926503,0.502845080301391,1.0,1.0
15.388,TE,55.0,65.0,61,0.40452351310976026,7.32148230930818e-11,0.5954764868170249,0.9252646530307291,6.193412449562175e-11,0.07473534690733674,0.07473534690734107,0.595476486817013,0.5207411399096838,1.0,1.0
15.389,TE,55.0,65.0,61,0.38558781048841007,7.286188319355347e-11,0.614412189438728,0.9247096540934255,6.202405256061638e-11,0.07529034584455041,0.07529034584455652,0.6144121894387324,0.5391218435941715,1.0,1.0
15.39,TE,55.0,65.0,61,0.3661869027321057,7.245198885286186e-11,0.6338130971954423,0.9241446305918906,6.211475778172826e-11,0.07585536934599468,0.07585536934598436,0.6338130971954357,0.557957727849458,1.0,1.0
15.391,TE,55.0,65.0,61,0.34635828135367897,7.198142082387449e-11,0.6536417185743396,0.9235693319968327,6.220601811435245e-11,0.07643066794096132,0.0764306679409622,0.6536417185743608,0.5772110506333774,1.0,1.0
15.392,TE,55.0,65.0,61,0.32614861928210964,7.144607128140024e-11,0.6738513806464443,0.9229835000191458,6.229783355848895e-11,0.07701649991855641,0.07701649991856008,0.6738513806464559,0.5968348807278843,1.0,1.0
15.393,TE,55.0,65.0,61,0.30561466195785386,7.084205444485292e-11,0.6943853379713041,0.9223868683255527,6.239031513644022e-11,0.07761313161205696,0.07761313161205341,0.694385337971317,0.6167722063592507,1.0,1.0
15.394,TE,55.0,65.0,61,0.28482406388422815,7.016565106710004e-11,0.7151759360456063,0.9217791622416001,6.248346284820627e-11,0.07822083769591648,0.0782208376959207,0.7151759360456186,0.6369550983496856,1.0,1.0
